x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000000
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000000
1.300000,0.000000
1.400000,0.000000
1.500000,0.000000
1.600000,0.000000
1.700000,0.000000
1.800000,0.000000
1.900000,0.000000
2.000000,0.000000
2.100000,0.000000
2.200000,0.000000
2.300000,0.000000
2.400000,0.000001
2.500000,0.000002
2.600000,0.000004
2.700000,0.000011
2.800000,0.000029
2.900000,0.000071
3.000000,0.000167
3.100000,0.000375
3.200000,0.000812
3.300000,0.001689
3.400000,0.003377
3.500000,0.006489
3.600000,0.011982
3.700000,0.021262
3.800000,0.036256
3.900000,0.059413
4.000000,0.093563
4.100000,0.141592
4.200000,0.205913
4.300000,0.287765
4.400000,0.386455
4.500000,0.498730
4.600000,0.618492
4.700000,0.737061
4.800000,0.844055
4.900000,0.928825
5.000000,0.982179
5.100000,0.998020
5.200000,0.974490
5.300000,0.914332
5.400000,0.824358
5.500000,0.714187
5.600000,0.594553
5.700000,0.475608
5.800000,0.365584
5.900000,0.270023
6.000000,0.191642
6.100000,0.130694
6.200000,0.085643
6.300000,0.053926
6.400000,0.032627
6.500000,0.018968
6.600000,0.010596
6.700000,0.005687
6.800000,0.002933
6.900000,0.001454
7.000000,0.000692
7.100000,0.000317
7.200000,0.000139
7.300000,0.000059
7.400000,0.000024
7.500000,0.000009
7.600000,0.000003
7.700000,0.000001
7.800000,0.000000
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000000
8.300000,0.000000
8.400000,0.000000
8.500000,0.000000
8.600000,0.000000
8.700000,0.000000
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000000
9.200000,0.000000
9.300000,0.000000
9.400000,0.000000
9.500000,0.000000
9.600000,0.000000
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
