x,u
0.000000,0.010542
0.100000,0.015304
0.200000,0.021854
0.300000,0.030691
0.400000,0.042383
0.500000,0.057549
0.600000,0.076823
0.700000,0.100808
0.800000,0.130015
0.900000,0.164790
1.000000,0.205236
1.100000,0.251132
1.200000,0.301870
1.300000,0.356407
1.400000,0.413260
1.500000,0.470532
1.600000,0.525996
1.700000,0.577220
1.800000,0.621732
1.900000,0.657207
2.000000,0.681672
2.100000,0.693675
2.200000,0.692433
2.300000,0.677911
2.400000,0.650839
2.500000,0.612646
2.600000,0.565343
2.700000,0.511340
2.800000,0.453242
2.900000,0.393642
3.000000,0.334926
3.100000,0.279125
3.200000,0.227811
3.300000,0.182055
3.400000,0.142430
3.500000,0.109068
3.600000,0.081736
3.700000,0.059932
3.800000,0.042990
3.900000,0.030161
4.000000,0.020693
4.100000,0.013881
4.200000,0.009102
4.300000,0.005833
4.400000,0.003652
4.500000,0.002234
4.600000,0.001335
4.700000,0.000779
4.800000,0.000444
4.900000,0.000247
5.000000,0.000134
5.100000,0.000071
5.200000,0.000037
5.300000,0.000018
5.400000,0.000009
5.500000,0.000004
5.600000,0.000002
5.700000,0.000001
5.800000,0.000000
5.900000,0.000000
6.000000,0.000000
6.100000,0.000000
6.200000,0.000000
6.300000,0.000000
6.400000,0.000000
6.500000,0.000000
6.600000,0.000000
6.700000,0.000000
6.800000,0.000000
6.900000,0.000000
7.000000,0.000000
7.100000,0.000000
7.200000,0.000000
7.300000,0.000000
7.400000,0.000000
7.500000,0.000000
7.600000,0.000000
7.700000,0.000000
7.800000,0.000000
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000001
8.300000,0.000002
8.400000,0.000003
8.500000,0.000006
8.600000,0.000012
8.700000,0.000021
8.800000,0.000037
8.900000,0.000065
9.000000,0.000112
9.100000,0.000190
9.200000,0.000318
9.300000,0.000523
9.400000,0.000849
9.500000,0.001354
9.600000,0.002127
9.700000,0.003287
9.800000,0.005000
0.000000,0.007483
