x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000000
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000000
1.300000,0.000000
1.400000,0.000000
1.500000,0.000000
1.600000,0.000000
1.700000,0.000000
1.800000,0.000001
1.900000,0.000002
2.000000,0.000004
2.100000,0.000009
2.200000,0.000020
2.300000,0.000041
2.400000,0.000082
2.500000,0.000161
2.600000,0.000309
2.700000,0.000579
2.800000,0.001058
2.900000,0.001886
3.000000,0.003278
3.100000,0.005557
3.200000,0.009184
3.300000,0.014797
3.400000,0.023237
3.500000,0.035563
3.600000,0.053032
3.700000,0.077043
3.800000,0.109019
3.900000,0.150236
4.000000,0.201591
4.100000,0.263340
4.200000,0.334836
4.300000,0.414325
4.400000,0.498843
4.500000,0.584281
4.600000,0.665632
4.700000,0.737432
4.800000,0.794335
4.900000,0.831763
5.000000,0.846501
5.100000,0.837157
5.200000,0.804369
5.300000,0.750743
5.400000,0.680506
5.500000,0.598958
5.600000,0.511802
5.700000,0.424488
5.800000,0.341669
5.900000,0.266833
6.000000,0.202156
6.100000,0.148547
6.200000,0.105849
6.300000,0.073127
6.400000,0.048973
6.500000,0.031786
6.600000,0.019992
6.700000,0.012182
6.800000,0.007190
6.900000,0.004110
7.000000,0.002275
7.100000,0.001219
7.200000,0.000632
7.300000,0.000317
7.400000,0.000154
7.500000,0.000072
7.600000,0.000033
7.700000,0.000014
7.800000,0.000006
7.900000,0.000003
8.000000,0.000001
8.100000,0.000000
8.200000,0.000000
8.300000,0.000000
8.400000,0.000000
8.500000,0.000000
8.600000,0.000000
8.700000,0.000000
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000000
9.200000,0.000000
9.300000,0.000000
9.400000,0.000000
9.500000,0.000000
9.600000,0.000000
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
