x,u
0.000000,0.071889
0.100000,0.051491
0.200000,0.036021
0.300000,0.024606
0.400000,0.016410
0.500000,0.010683
0.600000,0.006786
0.700000,0.004207
0.800000,0.002544
0.900000,0.001500
1.000000,0.000863
1.100000,0.000484
1.200000,0.000264
1.300000,0.000141
1.400000,0.000073
1.500000,0.000037
1.600000,0.000018
1.700000,0.000009
1.800000,0.000004
1.900000,0.000002
2.000000,0.000001
2.100000,0.000000
2.200000,0.000000
2.300000,0.000000
2.400000,0.000000
2.500000,0.000000
2.600000,0.000000
2.700000,0.000000
2.800000,0.000000
2.900000,0.000000
3.000000,0.000000
3.100000,0.000000
3.200000,0.000000
3.300000,0.000000
3.400000,0.000000
3.500000,0.000000
3.600000,0.000000
3.700000,0.000000
3.800000,0.000000
3.900000,0.000000
4.000000,0.000000
4.100000,0.000000
4.200000,0.000000
4.300000,0.000000
4.400000,0.000000
4.500000,0.000000
4.600000,0.000000
4.700000,0.000001
4.800000,0.000001
4.900000,0.000003
5.000000,0.000005
5.100000,0.000010
5.200000,0.000019
5.300000,0.000034
5.400000,0.000061
5.500000,0.000108
5.600000,0.000188
5.700000,0.000321
5.800000,0.000538
5.900000,0.000889
6.000000,0.001443
6.100000,0.002304
6.200000,0.003614
6.300000,0.005572
6.400000,0.008441
6.500000,0.012564
6.600000,0.018372
6.700000,0.026389
6.800000,0.037228
6.900000,0.051576
7.000000,0.070160
7.100000,0.093700
7.200000,0.122839
7.300000,0.158059
7.400000,0.199585
7.500000,0.247287
7.600000,0.300592
7.700000,0.358417
7.800000,0.419155
7.900000,0.480692
8.000000,0.540506
8.100000,0.595811
8.200000,0.643757
8.300000,0.681667
8.400000,0.707277
8.500000,0.718957
8.600000,0.715881
8.700000,0.698121
8.800000,0.666652
8.900000,0.623264
9.000000,0.570393
9.100000,0.510893
9.200000,0.447777
9.300000,0.383965
9.400000,0.322064
9.500000,0.264200
9.600000,0.211926
9.700000,0.166194
9.800000,0.127393
0.000000,0.095431
