x,u
0.000000,0.000020
0.100000,0.000038
0.200000,0.000071
0.300000,0.000129
0.400000,0.000232
0.500000,0.000408
0.600000,0.000705
0.700000,0.001193
0.800000,0.001982
0.900000,0.003227
1.000000,0.005151
1.100000,0.008062
1.200000,0.012367
1.300000,0.018592
1.400000,0.027389
1.500000,0.039531
1.600000,0.055892
1.700000,0.077400
1.800000,0.104966
1.900000,0.139382
2.000000,0.181195
2.100000,0.230565
2.200000,0.287133
2.300000,0.349897
2.400000,0.417154
2.500000,0.486492
2.600000,0.554889
2.700000,0.618889
2.800000,0.674870
2.900000,0.719369
3.000000,0.749429
3.100000,0.762919
3.200000,0.758782
3.300000,0.737168
3.400000,0.699434
3.500000,0.648002
3.600000,0.586102
3.700000,0.517434
3.800000,0.445799
3.900000,0.374749
4.000000,0.307309
4.100000,0.245786
4.200000,0.191691
4.300000,0.145754
4.400000,0.108026
4.500000,0.078025
4.600000,0.054911
4.700000,0.037644
4.800000,0.025135
4.900000,0.016342
5.000000,0.010344
5.100000,0.006373
5.200000,0.003821
5.300000,0.002229
5.400000,0.001265
5.500000,0.000698
5.600000,0.000374
5.700000,0.000195
5.800000,0.000099
5.900000,0.000049
6.000000,0.000023
6.100000,0.000011
6.200000,0.000005
6.300000,0.000002
6.400000,0.000001
6.500000,0.000000
6.600000,0.000000
6.700000,0.000000
6.800000,0.000000
6.900000,0.000000
7.000000,0.000000
7.100000,0.000000
7.200000,0.000000
7.300000,0.000000
7.400000,0.000000
7.500000,0.000000
7.600000,0.000000
7.700000,0.000000
7.800000,0.000000
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000000
8.300000,0.000000
8.400000,0.000000
8.500000,0.000000
8.600000,0.000000
8.700000,0.000000
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000000
9.200000,0.000000
9.300000,0.000000
9.400000,0.000000
9.500000,0.000001
9.600000,0.000001
9.700000,0.000003
9.800000,0.000006
0.000000,0.000011
