x,u
0.000000,0.000014
0.100000,0.000024
0.200000,0.000040
0.300000,0.000066
0.400000,0.000108
0.500000,0.000174
0.600000,0.000276
0.700000,0.000434
0.800000,0.000673
0.900000,0.001031
1.000000,0.001559
1.100000,0.002326
1.200000,0.003426
1.300000,0.004982
1.400000,0.007148
1.500000,0.010121
1.600000,0.014142
1.700000,0.019495
1.800000,0.026515
1.900000,0.035574
2.000000,0.047078
2.100000,0.061450
2.200000,0.079103
2.300000,0.100412
2.400000,0.125680
2.500000,0.155092
2.600000,0.188673
2.700000,0.226249
2.800000,0.267408
2.900000,0.311478
3.000000,0.357520
3.100000,0.404341
3.200000,0.450528
3.300000,0.494511
3.400000,0.534639
3.500000,0.569282
3.600000,0.596934
3.700000,0.616322
3.800000,0.626498
3.900000,0.626918
4.000000,0.617489
4.100000,0.598577
4.200000,0.570993
4.300000,0.535928
4.400000,0.494870
4.500000,0.449498
4.600000,0.401570
4.700000,0.352802
4.800000,0.304776
4.900000,0.258852
5.000000,0.216113
5.100000,0.177340
5.200000,0.143012
5.300000,0.113320
5.400000,0.088218
5.500000,0.067460
5.600000,0.050667
5.700000,0.037369
5.800000,0.027061
5.900000,0.019238
6.000000,0.013424
6.100000,0.009193
6.200000,0.006177
6.300000,0.004072
6.400000,0.002633
6.500000,0.001670
6.600000,0.001038
6.700000,0.000633
6.800000,0.000378
6.900000,0.000222
7.000000,0.000127
7.100000,0.000072
7.200000,0.000039
7.300000,0.000021
7.400000,0.000011
7.500000,0.000006
7.600000,0.000003
7.700000,0.000001
7.800000,0.000001
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000000
8.300000,0.000000
8.400000,0.000000
8.500000,0.000000
8.600000,0.000000
8.700000,0.000000
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000000
9.200000,0.000000
9.300000,0.000000
9.400000,0.000001
9.500000,0.000001
9.600000,0.000002
9.700000,0.000003
9.800000,0.000005
0.000000,0.000009
