x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000000
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000000
1.300000,0.000000
1.400000,0.000000
1.500000,0.000000
1.600000,0.000000
1.700000,0.000000
1.800000,0.000000
1.900000,0.000000
2.000000,0.000000
2.100000,0.000000
2.200000,0.000001
2.300000,0.000002
2.400000,0.000003
2.500000,0.000007
2.600000,0.000016
2.700000,0.000032
2.800000,0.000065
2.900000,0.000129
3.000000,0.000248
3.100000,0.000467
3.200000,0.000856
3.300000,0.001532
3.400000,0.002675
3.500000,0.004559
3.600000,0.007577
3.700000,0.012284
3.800000,0.019418
3.900000,0.029928
4.000000,0.044966
4.100000,0.065846
4.200000,0.093963
4.300000,0.130643
4.400000,0.176946
4.500000,0.233422
4.600000,0.299857
4.700000,0.375042
4.800000,0.456626
4.900000,0.541099
5.000000,0.623948
5.100000,0.699997
5.200000,0.763905
5.300000,0.810767
5.400000,0.836731
5.500000,0.839512
5.600000,0.818722
5.700000,0.775948
5.800000,0.714550
5.900000,0.639226
6.000000,0.555410
6.100000,0.468628
6.200000,0.383898
6.300000,0.305275
6.400000,0.235599
6.500000,0.176433
6.600000,0.128181
6.700000,0.090329
6.800000,0.061731
6.900000,0.040905
7.000000,0.026276
7.100000,0.016360
7.200000,0.009870
7.300000,0.005770
7.400000,0.003267
7.500000,0.001792
7.600000,0.000952
7.700000,0.000489
7.800000,0.000244
7.900000,0.000117
8.000000,0.000055
8.100000,0.000025
8.200000,0.000011
8.300000,0.000005
8.400000,0.000002
8.500000,0.000001
8.600000,0.000000
8.700000,0.000000
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000000
9.200000,0.000000
9.300000,0.000000
9.400000,0.000000
9.500000,0.000000
9.600000,0.000000
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
