x,u
0.000000,0.000551
0.100000,0.000281
0.200000,0.000139
0.300000,0.000066
0.400000,0.000031
0.500000,0.000014
0.600000,0.000006
0.700000,0.000003
0.800000,0.000001
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000000
1.300000,0.000000
1.400000,0.000000
1.500000,0.000000
1.600000,0.000000
1.700000,0.000000
1.800000,0.000000
1.900000,0.000000
2.000000,0.000000
2.100000,0.000000
2.200000,0.000000
2.300000,0.000000
2.400000,0.000000
2.500000,0.000000
2.600000,0.000000
2.700000,0.000000
2.800000,0.000000
2.900000,0.000000
3.000000,0.000000
3.100000,0.000000
3.200000,0.000000
3.300000,0.000000
3.400000,0.000000
3.500000,0.000000
3.600000,0.000000
3.700000,0.000000
3.800000,0.000000
3.900000,0.000000
4.000000,0.000000
4.100000,0.000000
4.200000,0.000000
4.300000,0.000000
4.400000,0.000001
4.500000,0.000002
4.600000,0.000005
4.700000,0.000010
4.800000,0.000021
4.900000,0.000042
5.000000,0.000083
5.100000,0.000157
5.200000,0.000294
5.300000,0.000536
5.400000,0.000957
5.500000,0.001670
5.600000,0.002849
5.700000,0.004748
5.800000,0.007732
5.900000,0.012304
6.000000,0.019125
6.100000,0.029035
6.200000,0.043047
6.300000,0.062314
6.400000,0.088059
6.500000,0.121461
6.600000,0.163492
6.700000,0.214725
6.800000,0.275115
6.900000,0.343809
7.000000,0.419000
7.100000,0.497880
7.200000,0.576729
7.300000,0.651140
7.400000,0.716395
7.500000,0.767936
7.600000,0.801882
7.700000,0.815504
7.800000,0.807589
7.900000,0.778608
8.000000,0.730682
8.100000,0.667321
8.200000,0.592999
8.300000,0.512625
8.400000,0.431010
8.500000,0.352397
8.600000,0.280122
8.700000,0.216445
8.800000,0.162534
8.900000,0.118592
9.000000,0.084060
9.100000,0.057872
9.200000,0.038690
9.300000,0.025113
9.400000,0.015822
9.500000,0.009675
9.600000,0.005740
9.700000,0.003304
9.800000,0.001844
0.000000,0.000999
