x,u
0.000000,0.020199
0.100000,0.014306
0.200000,0.009955
0.300000,0.006805
0.400000,0.004569
0.500000,0.003012
0.600000,0.001950
0.700000,0.001239
0.800000,0.000773
0.900000,0.000473
1.000000,0.000284
1.100000,0.000168
1.200000,0.000097
1.300000,0.000055
1.400000,0.000031
1.500000,0.000017
1.600000,0.000009
1.700000,0.000005
1.800000,0.000002
1.900000,0.000001
2.000000,0.000001
2.100000,0.000000
2.200000,0.000000
2.300000,0.000000
2.400000,0.000000
2.500000,0.000000
2.600000,0.000000
2.700000,0.000000
2.800000,0.000000
2.900000,0.000000
3.000000,0.000000
3.100000,0.000000
3.200000,0.000000
3.300000,0.000000
3.400000,0.000001
3.500000,0.000001
3.600000,0.000002
3.700000,0.000004
3.800000,0.000007
3.900000,0.000012
4.000000,0.000020
4.100000,0.000033
4.200000,0.000053
4.300000,0.000086
4.400000,0.000137
4.500000,0.000216
4.600000,0.000337
4.700000,0.000519
4.800000,0.000790
4.900000,0.001187
5.000000,0.001763
5.100000,0.002587
5.200000,0.003750
5.300000,0.005369
5.400000,0.007592
5.500000,0.010603
5.600000,0.014622
5.700000,0.019912
5.800000,0.026773
5.900000,0.035541
6.000000,0.046576
6.100000,0.060252
6.200000,0.076931
6.300000,0.096947
6.400000,0.120565
6.500000,0.147953
6.600000,0.179144
6.700000,0.214004
6.800000,0.252195
6.900000,0.293163
7.000000,0.336121
7.100000,0.380062
7.200000,0.423783
7.300000,0.465928
7.400000,0.505051
7.500000,0.539697
7.600000,0.568483
7.700000,0.590189
7.800000,0.603844
7.900000,0.608795
8.000000,0.604759
8.100000,0.591847
8.200000,0.570563
8.300000,0.541771
8.400000,0.506634
8.500000,0.466539
8.600000,0.423004
8.700000,0.377583
8.800000,0.331770
8.900000,0.286922
9.000000,0.244196
9.100000,0.204506
9.200000,0.168503
9.300000,0.136581
9.400000,0.108891
9.500000,0.085379
9.600000,0.065829
9.700000,0.049903
9.800000,0.037188
0.000000,0.027240
