x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000000
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000001
1.300000,0.000001
1.400000,0.000002
1.500000,0.000004
1.600000,0.000006
1.700000,0.000011
1.800000,0.000019
1.900000,0.000031
2.000000,0.000051
2.100000,0.000083
2.200000,0.000134
2.300000,0.000213
2.400000,0.000335
2.500000,0.000520
2.600000,0.000796
2.700000,0.001206
2.800000,0.001803
2.900000,0.002663
3.000000,0.003882
3.100000,0.005589
3.200000,0.007943
3.300000,0.011144
3.400000,0.015432
3.500000,0.021093
3.600000,0.028453
3.700000,0.037876
3.800000,0.049751
3.900000,0.064478
4.000000,0.082442
4.100000,0.103984
4.200000,0.129371
4.300000,0.158749
4.400000,0.192109
4.500000,0.229249
4.600000,0.269740
4.700000,0.312911
4.800000,0.357839
4.900000,0.403368
5.000000,0.448144
5.100000,0.490671
5.200000,0.529387
5.300000,0.562755
5.400000,0.589359
5.500000,0.608005
5.600000,0.617806
5.700000,0.618250
5.800000,0.609247
5.900000,0.591137
6.000000,0.564673
6.100000,0.530967
6.200000,0.491411
6.300000,0.447585
6.400000,0.401149
6.500000,0.353735
6.600000,0.306857
6.700000,0.261833
6.800000,0.219727
6.900000,0.181323
7.000000,0.147122
7.100000,0.117353
7.200000,0.092011
7.300000,0.070901
7.400000,0.053688
7.500000,0.039943
7.600000,0.029193
7.700000,0.020957
7.800000,0.014775
7.900000,0.010228
8.000000,0.006952
8.100000,0.004638
8.200000,0.003037
8.300000,0.001951
8.400000,0.001230
8.500000,0.000761
8.600000,0.000461
8.700000,0.000274
8.800000,0.000160
8.900000,0.000092
9.000000,0.000051
9.100000,0.000028
9.200000,0.000015
9.300000,0.000008
9.400000,0.000004
9.500000,0.000002
9.600000,0.000001
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
