x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000001
0.900000,0.000002
1.000000,0.000003
1.100000,0.000006
1.200000,0.000010
1.300000,0.000018
1.400000,0.000031
1.500000,0.000054
1.600000,0.000093
1.700000,0.000156
1.800000,0.000259
1.900000,0.000424
2.000000,0.000682
2.100000,0.001083
2.200000,0.001693
2.300000,0.002608
2.400000,0.003955
2.500000,0.005908
2.600000,0.008690
2.700000,0.012585
2.800000,0.017943
2.900000,0.025182
3.000000,0.034786
3.100000,0.047291
3.200000,0.063265
3.300000,0.083275
3.400000,0.107841
3.500000,0.137377
3.600000,0.172128
3.700000,0.212103
3.800000,0.257007
3.900000,0.306190
4.000000,0.358615
4.100000,0.412859
4.200000,0.467148
4.300000,0.519431
4.400000,0.567497
4.500000,0.609118
4.600000,0.642217
4.700000,0.665033
4.800000,0.676275
4.900000,0.675243
5.000000,0.661895
5.100000,0.636862
5.200000,0.601402
5.300000,0.557288
5.400000,0.506668
5.500000,0.451886
5.600000,0.395298
5.700000,0.339112
5.800000,0.285242
5.900000,0.235214
6.000000,0.190117
6.100000,0.150596
6.200000,0.116886
6.300000,0.088879
6.400000,0.066198
6.500000,0.048286
6.600000,0.034487
6.700000,0.024113
6.800000,0.016503
6.900000,0.011053
7.000000,0.007243
7.100000,0.004643
7.200000,0.002912
7.300000,0.001785
7.400000,0.001070
7.500000,0.000627
7.600000,0.000359
7.700000,0.000201
7.800000,0.000110
7.900000,0.000059
8.000000,0.000031
8.100000,0.000016
8.200000,0.000008
8.300000,0.000004
8.400000,0.000002
8.500000,0.000001
8.600000,0.000000
8.700000,0.000000
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000000
9.200000,0.000000
9.300000,0.000000
9.400000,0.000000
9.500000,0.000000
9.600000,0.000000
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
