x,u
0.000000,0.020525
0.100000,0.030302
0.200000,0.043797
0.300000,0.061963
0.400000,0.085794
0.500000,0.116242
0.600000,0.154089
0.700000,0.199808
0.800000,0.253407
0.900000,0.314279
1.000000,0.381091
1.100000,0.451736
1.200000,0.523371
1.300000,0.592551
1.400000,0.655479
1.500000,0.708319
1.600000,0.747583
1.700000,0.770496
1.800000,0.775323
1.900000,0.761579
2.000000,0.730106
2.100000,0.682990
2.200000,0.623328
2.300000,0.554893
2.400000,0.481736
2.500000,0.407784
2.600000,0.336503
2.700000,0.270643
2.800000,0.212114
2.900000,0.161964
3.000000,0.120464
3.100000,0.087257
3.200000,0.061540
3.300000,0.042251
3.400000,0.028233
3.500000,0.018357
3.600000,0.011613
3.700000,0.007145
3.800000,0.004275
3.900000,0.002487
4.000000,0.001407
4.100000,0.000773
4.200000,0.000413
4.300000,0.000214
4.400000,0.000108
4.500000,0.000053
4.600000,0.000025
4.700000,0.000012
4.800000,0.000005
4.900000,0.000002
5.000000,0.000001
5.100000,0.000000
5.200000,0.000000
5.300000,0.000000
5.400000,0.000000
5.500000,0.000000
5.600000,0.000000
5.700000,0.000000
5.800000,0.000000
5.900000,0.000000
6.000000,0.000000
6.100000,0.000000
6.200000,0.000000
6.300000,0.000000
6.400000,0.000000
6.500000,0.000000
6.600000,0.000000
6.700000,0.000000
6.800000,0.000000
6.900000,0.000000
7.000000,0.000000
7.100000,0.000000
7.200000,0.000000
7.300000,0.000000
7.400000,0.000000
7.500000,0.000000
7.600000,0.000000
7.700000,0.000000
7.800000,0.000000
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000001
8.300000,0.000001
8.400000,0.000003
8.500000,0.000006
8.600000,0.000011
8.700000,0.000022
8.800000,0.000042
8.900000,0.000079
9.000000,0.000145
9.100000,0.000262
9.200000,0.000463
9.300000,0.000803
9.400000,0.001366
9.500000,0.002276
9.600000,0.003716
9.700000,0.005946
9.800000,0.009318
0.000000,0.014304
