x,u
0.000000,0.221336
0.100000,0.263498
0.200000,0.308955
0.300000,0.356743
0.400000,0.405612
0.500000,0.454056
0.600000,0.500382
0.700000,0.542796
0.800000,0.579512
0.900000,0.608872
1.000000,0.629469
1.100000,0.640255
1.200000,0.640630
1.300000,0.630494
1.400000,0.610265
1.500000,0.580848
1.600000,0.543569
1.700000,0.500075
1.800000,0.452216
1.900000,0.401908
2.000000,0.351006
2.100000,0.301196
2.200000,0.253902
2.300000,0.210233
2.400000,0.170959
2.500000,0.136512
2.600000,0.107022
2.700000,0.082363
2.800000,0.062213
2.900000,0.046115
3.000000,0.033539
3.100000,0.023930
3.200000,0.016747
3.300000,0.011494
3.400000,0.007735
3.500000,0.005103
3.600000,0.003300
3.700000,0.002091
3.800000,0.001299
3.900000,0.000790
4.000000,0.000471
4.100000,0.000275
4.200000,0.000157
4.300000,0.000088
4.400000,0.000048
4.500000,0.000026
4.600000,0.000014
4.700000,0.000007
4.800000,0.000003
4.900000,0.000002
5.000000,0.000001
5.100000,0.000000
5.200000,0.000000
5.300000,0.000000
5.400000,0.000000
5.500000,0.000000
5.600000,0.000000
5.700000,0.000000
5.800000,0.000000
5.900000,0.000000
6.000000,0.000000
6.100000,0.000000
6.200000,0.000000
6.300000,0.000000
6.400000,0.000000
6.500000,0.000000
6.600000,0.000000
6.700000,0.000000
6.800000,0.000001
6.900000,0.000001
7.000000,0.000002
7.100000,0.000003
7.200000,0.000006
7.300000,0.000010
7.400000,0.000017
7.500000,0.000029
7.600000,0.000049
7.700000,0.000081
7.800000,0.000133
7.900000,0.000215
8.000000,0.000344
8.100000,0.000542
8.200000,0.000843
8.300000,0.001295
8.400000,0.001962
8.500000,0.002933
8.600000,0.004324
8.700000,0.006290
8.800000,0.009023
8.900000,0.012765
9.000000,0.017808
9.100000,0.024496
9.200000,0.033221
9.300000,0.044417
9.400000,0.058537
9.500000,0.076039
9.600000,0.097345
9.700000,0.122806
9.800000,0.152653
0.000000,0.186953
