x,u
0.000000,0.000014
0.100000,0.000030
0.200000,0.000062
0.300000,0.000127
0.400000,0.000252
0.500000,0.000489
0.600000,0.000923
0.700000,0.001696
0.800000,0.003031
0.900000,0.005273
1.000000,0.008924
1.100000,0.014691
1.200000,0.023523
1.300000,0.036626
1.400000,0.055447
1.500000,0.081598
1.600000,0.116713
1.700000,0.162229
1.800000,0.219094
1.900000,0.287443
2.000000,0.366281
2.100000,0.453255
2.200000,0.544580
2.300000,0.635175
2.400000,0.719056
2.500000,0.789937
2.600000,0.841986
2.700000,0.870610
2.800000,0.873115
2.900000,0.849125
3.000000,0.800658
3.100000,0.731848
3.200000,0.648361
3.300000,0.556618
3.400000,0.462985
3.500000,0.373053
3.600000,0.291133
3.700000,0.220016
3.800000,0.160984
3.900000,0.114027
4.000000,0.078172
4.100000,0.051861
4.200000,0.033289
4.300000,0.020671
4.400000,0.012415
4.500000,0.007211
4.600000,0.004050
4.700000,0.002199
4.800000,0.001154
4.900000,0.000585
5.000000,0.000287
5.100000,0.000136
5.200000,0.000062
5.300000,0.000027
5.400000,0.000012
5.500000,0.000005
5.600000,0.000002
5.700000,0.000001
5.800000,0.000000
5.900000,0.000000
6.000000,0.000000
6.100000,0.000000
6.200000,0.000000
6.300000,0.000000
6.400000,0.000000
6.500000,0.000000
6.600000,0.000000
6.700000,0.000000
6.800000,0.000000
6.900000,0.000000
7.000000,0.000000
7.100000,0.000000
7.200000,0.000000
7.300000,0.000000
7.400000,0.000000
7.500000,0.000000
7.600000,0.000000
7.700000,0.000000
7.800000,0.000000
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000000
8.300000,0.000000
8.400000,0.000000
8.500000,0.000000
8.600000,0.000000
8.700000,0.000000
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000000
9.200000,0.000000
9.300000,0.000000
9.400000,0.000000
9.500000,0.000000
9.600000,0.000001
9.700000,0.000001
9.800000,0.000003
0.000000,0.000007
