x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000000
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000000
1.300000,0.000000
1.400000,0.000000
1.500000,0.000000
1.600000,0.000000
1.700000,0.000000
1.800000,0.000000
1.900000,0.000000
2.000000,0.000000
2.100000,0.000000
2.200000,0.000000
2.300000,0.000000
2.400000,0.000000
2.500000,0.000000
2.600000,0.000000
2.700000,0.000000
2.800000,0.000000
2.900000,0.000001
3.000000,0.000003
3.100000,0.000009
3.200000,0.000023
3.300000,0.000056
3.400000,0.000131
3.500000,0.000296
3.600000,0.000641
3.700000,0.001338
3.800000,0.002686
3.900000,0.005186
4.000000,0.009634
4.100000,0.017218
4.200000,0.029604
4.300000,0.048963
4.400000,0.077900
4.500000,0.119218
4.600000,0.175497
4.700000,0.248489
4.800000,0.338406
4.900000,0.443254
5.000000,0.558388
5.100000,0.676514
5.200000,0.788245
5.300000,0.883239
5.400000,0.951734
5.500000,0.986192
5.600000,0.982662
5.700000,0.941526
5.800000,0.867432
5.900000,0.768427
6.000000,0.654520
6.100000,0.536027
6.200000,0.422068
6.300000,0.319523
6.400000,0.232560
6.500000,0.162732
6.600000,0.109473
6.700000,0.070799
6.800000,0.044017
6.900000,0.026308
7.000000,0.015115
7.100000,0.008348
7.200000,0.004432
7.300000,0.002262
7.400000,0.001110
7.500000,0.000523
7.600000,0.000237
7.700000,0.000103
7.800000,0.000043
7.900000,0.000017
8.000000,0.000007
8.100000,0.000003
8.200000,0.000001
8.300000,0.000000
8.400000,0.000000
8.500000,0.000000
8.600000,0.000000
8.700000,0.000000
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000000
9.200000,0.000000
9.300000,0.000000
9.400000,0.000000
9.500000,0.000000
9.600000,0.000000
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
