x,u
0.000000,0.631352
0.100000,0.692247
0.200000,0.740801
0.300000,0.773594
0.400000,0.788160
0.500000,0.783293
0.600000,0.759208
0.700000,0.717532
0.800000,0.661123
0.900000,0.593744
1.000000,0.519646
1.100000,0.443122
1.200000,0.368094
1.300000,0.297803
1.400000,0.234611
1.500000,0.179940
1.600000,0.134332
1.700000,0.097593
1.800000,0.068985
1.900000,0.047435
2.000000,0.031722
2.100000,0.020628
2.200000,0.013041
2.300000,0.008013
2.400000,0.004785
2.500000,0.002776
2.600000,0.001564
2.700000,0.000856
2.800000,0.000455
2.900000,0.000235
3.000000,0.000118
3.100000,0.000057
3.200000,0.000027
3.300000,0.000012
3.400000,0.000005
3.500000,0.000002
3.600000,0.000001
3.700000,0.000000
3.800000,0.000000
3.900000,0.000000
4.000000,0.000000
4.100000,0.000000
4.200000,0.000000
4.300000,0.000000
4.400000,0.000000
4.500000,0.000000
4.600000,0.000000
4.700000,0.000000
4.800000,0.000000
4.900000,0.000000
5.000000,0.000000
5.100000,0.000000
5.200000,0.000000
5.300000,0.000000
5.400000,0.000000
5.500000,0.000000
5.600000,0.000000
5.700000,0.000000
5.800000,0.000000
5.900000,0.000000
6.000000,0.000000
6.100000,0.000000
6.200000,0.000000
6.300000,0.000000
6.400000,0.000000
6.500000,0.000000
6.600000,0.000000
6.700000,0.000000
6.800000,0.000000
6.900000,0.000001
7.000000,0.000001
7.100000,0.000003
7.200000,0.000005
7.300000,0.000011
7.400000,0.000022
7.500000,0.000042
7.600000,0.000080
7.700000,0.000150
7.800000,0.000273
7.900000,0.000488
8.000000,0.000854
8.100000,0.001464
8.200000,0.002456
8.300000,0.004036
8.400000,0.006493
8.500000,0.010224
8.600000,0.015754
8.700000,0.023756
8.800000,0.035046
8.900000,0.050575
9.000000,0.071384
9.100000,0.098528
9.200000,0.132967
9.300000,0.175420
9.400000,0.226199
9.500000,0.285042
9.600000,0.350960
9.700000,0.422145
9.800000,0.495958
0.000000,0.569024
