x,u
0.000000,0.076325
0.100000,0.056883
0.200000,0.041564
0.300000,0.029772
0.400000,0.020901
0.500000,0.014379
0.600000,0.009692
0.700000,0.006400
0.800000,0.004139
0.900000,0.002621
1.000000,0.001625
1.100000,0.000986
1.200000,0.000586
1.300000,0.000341
1.400000,0.000194
1.500000,0.000108
1.600000,0.000059
1.700000,0.000031
1.800000,0.000016
1.900000,0.000008
2.000000,0.000004
2.100000,0.000002
2.200000,0.000001
2.300000,0.000000
2.400000,0.000000
2.500000,0.000000
2.600000,0.000000
2.700000,0.000000
2.800000,0.000000
2.900000,0.000000
3.000000,0.000000
3.100000,0.000000
3.200000,0.000000
3.300000,0.000000
3.400000,0.000000
3.500000,0.000000
3.600000,0.000000
3.700000,0.000000
3.800000,0.000000
3.900000,0.000000
4.000000,0.000000
4.100000,0.000000
4.200000,0.000001
4.300000,0.000001
4.400000,0.000002
4.500000,0.000003
4.600000,0.000006
4.700000,0.000011
4.800000,0.000019
4.900000,0.000033
5.000000,0.000055
5.100000,0.000093
5.200000,0.000154
5.300000,0.000251
5.400000,0.000403
5.500000,0.000640
5.600000,0.001002
5.700000,0.001547
5.800000,0.002354
5.900000,0.003532
6.000000,0.005225
6.100000,0.007617
6.200000,0.010946
6.300000,0.015501
6.400000,0.021631
6.500000,0.029743
6.600000,0.040290
6.700000,0.053765
6.800000,0.070671
6.900000,0.091488
7.000000,0.116636
7.100000,0.146419
7.200000,0.180969
7.300000,0.220195
7.400000,0.263729
7.500000,0.310888
7.600000,0.360658
7.700000,0.411699
7.800000,0.462385
7.900000,0.510875
8.000000,0.555210
8.100000,0.593440
8.200000,0.623761
8.300000,0.644650
8.400000,0.654995
8.500000,0.654185
8.600000,0.642175
8.700000,0.619493
8.800000,0.587205
8.900000,0.546829
9.000000,0.500218
9.100000,0.449417
9.200000,0.396515
9.300000,0.343497
9.400000,0.292130
9.500000,0.243865
9.600000,0.199793
9.700000,0.160618
9.800000,0.126686
0.000000,0.098018
