x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000001
0.900000,0.000001
1.000000,0.000003
1.100000,0.000005
1.200000,0.000010
1.300000,0.000020
1.400000,0.000037
1.500000,0.000069
1.600000,0.000124
1.700000,0.000221
1.800000,0.000386
1.900000,0.000661
2.000000,0.001111
2.100000,0.001833
2.200000,0.002969
2.300000,0.004716
2.400000,0.007351
2.500000,0.011237
2.600000,0.016848
2.700000,0.024769
2.800000,0.035703
2.900000,0.050449
3.000000,0.069871
3.100000,0.094838
3.200000,0.126134
3.300000,0.164356
3.400000,0.209784
3.500000,0.262256
3.600000,0.321054
3.700000,0.384822
3.800000,0.451542
3.900000,0.518588
4.000000,0.582855
4.100000,0.640972
4.200000,0.689579
4.300000,0.725638
4.400000,0.746744
4.500000,0.751384
4.600000,0.739118
4.700000,0.710637
4.800000,0.667707
4.900000,0.612982
5.000000,0.549733
5.100000,0.481524
5.200000,0.411872
5.300000,0.343956
5.400000,0.280386
5.500000,0.223068
5.600000,0.173165
5.700000,0.131141
5.800000,0.096870
5.900000,0.069779
6.000000,0.049006
6.100000,0.033550
6.200000,0.022384
6.300000,0.014552
6.400000,0.009216
6.500000,0.005685
6.600000,0.003415
6.700000,0.001997
6.800000,0.001137
6.900000,0.000630
7.000000,0.000339
7.100000,0.000178
7.200000,0.000091
7.300000,0.000045
7.400000,0.000022
7.500000,0.000010
7.600000,0.000005
7.700000,0.000002
7.800000,0.000001
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000000
8.300000,0.000000
8.400000,0.000000
8.500000,0.000000
8.600000,0.000000
8.700000,0.000000
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000000
9.200000,0.000000
9.300000,0.000000
9.400000,0.000000
9.500000,0.000000
9.600000,0.000000
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
