x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000001
0.600000,0.000002
0.700000,0.000004
0.800000,0.000009
0.900000,0.000019
1.000000,0.000039
1.100000,0.000080
1.200000,0.000161
1.300000,0.000314
1.400000,0.000597
1.500000,0.001105
1.600000,0.001994
1.700000,0.003504
1.800000,0.005997
1.900000,0.009996
2.000000,0.016220
2.100000,0.025622
2.200000,0.039393
2.300000,0.058937
2.400000,0.085793
2.500000,0.121489
2.600000,0.167328
2.700000,0.224114
2.800000,0.291851
2.900000,0.369462
3.000000,0.454586
3.100000,0.543529
3.200000,0.631411
3.300000,0.712534
3.400000,0.780952
3.500000,0.831170
3.600000,0.858861
3.700000,0.861478
3.800000,0.838637
3.900000,0.792198
4.000000,0.726011
4.100000,0.645392
4.200000,0.556411
4.300000,0.465136
4.400000,0.376962
4.500000,0.296122
4.600000,0.225434
4.700000,0.166290
4.800000,0.118831
4.900000,0.082251
5.000000,0.055134
5.100000,0.035783
5.200000,0.022483
5.300000,0.013673
5.400000,0.008047
5.500000,0.004583
5.600000,0.002525
5.700000,0.001345
5.800000,0.000693
5.900000,0.000345
6.000000,0.000166
6.100000,0.000078
6.200000,0.000035
6.300000,0.000015
6.400000,0.000006
6.500000,0.000003
6.600000,0.000001
6.700000,0.000000
6.800000,0.000000
6.900000,0.000000
7.000000,0.000000
7.100000,0.000000
7.200000,0.000000
7.300000,0.000000
7.400000,0.000000
7.500000,0.000000
7.600000,0.000000
7.700000,0.000000
7.800000,0.000000
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000000
8.300000,0.000000
8.400000,0.000000
8.500000,0.000000
8.600000,0.000000
8.700000,0.000000
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000000
9.200000,0.000000
9.300000,0.000000
9.400000,0.000000
9.500000,0.000000
9.600000,0.000000
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
