x,u
0.000000,0.000215
0.100000,0.000119
0.200000,0.000065
0.300000,0.000034
0.400000,0.000018
0.500000,0.000009
0.600000,0.000004
0.700000,0.000002
0.800000,0.000001
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000000
1.300000,0.000000
1.400000,0.000000
1.500000,0.000000
1.600000,0.000000
1.700000,0.000000
1.800000,0.000000
1.900000,0.000000
2.000000,0.000000
2.100000,0.000000
2.200000,0.000000
2.300000,0.000000
2.400000,0.000000
2.500000,0.000000
2.600000,0.000000
2.700000,0.000000
2.800000,0.000000
2.900000,0.000001
3.000000,0.000001
3.100000,0.000002
3.200000,0.000004
3.300000,0.000006
3.400000,0.000011
3.500000,0.000020
3.600000,0.000034
3.700000,0.000059
3.800000,0.000099
3.900000,0.000165
4.000000,0.000270
4.100000,0.000436
4.200000,0.000695
4.300000,0.001092
4.400000,0.001690
4.500000,0.002579
4.600000,0.003877
4.700000,0.005744
4.800000,0.008386
4.900000,0.012062
5.000000,0.017090
5.100000,0.023853
5.200000,0.032789
5.300000,0.044389
5.400000,0.059174
5.500000,0.077668
5.600000,0.100362
5.700000,0.127661
5.800000,0.159832
5.900000,0.196939
6.000000,0.238788
6.100000,0.284875
6.200000,0.334352
6.300000,0.386020
6.400000,0.438345
6.500000,0.489519
6.600000,0.537545
6.700000,0.580356
6.800000,0.615959
6.900000,0.642582
7.000000,0.658821
7.100000,0.663755
7.200000,0.657036
7.300000,0.638927
7.400000,0.610283
7.500000,0.572489
7.600000,0.527345
7.700000,0.476924
7.800000,0.423415
7.900000,0.368960
8.000000,0.315515
8.100000,0.264741
8.200000,0.217929
8.300000,0.175967
8.400000,0.139347
8.500000,0.108204
8.600000,0.082376
8.700000,0.061474
8.800000,0.044961
8.900000,0.032224
9.000000,0.022627
9.100000,0.015563
9.200000,0.010484
9.300000,0.006916
9.400000,0.004466
9.500000,0.002823
9.600000,0.001747
9.700000,0.001057
9.800000,0.000626
0.000000,0.000363
