x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000000
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000000
1.300000,0.000000
1.400000,0.000000
1.500000,0.000000
1.600000,0.000000
1.700000,0.000000
1.800000,0.000000
1.900000,0.000000
2.000000,0.000000
2.100000,0.000000
2.200000,0.000000
2.300000,0.000000
2.400000,0.000000
2.500000,0.000000
2.600000,0.000000
2.700000,0.000000
2.800000,0.000000
2.900000,0.000000
3.000000,0.000000
3.100000,0.000000
3.200000,0.000000
3.300000,0.000000
3.400000,0.000000
3.500000,0.000000
3.600000,0.000000
3.700000,0.000000
3.800000,0.000000
3.900000,0.000000
4.000000,0.000000
4.100000,0.000001
4.200000,0.000002
4.300000,0.000005
4.400000,0.000011
4.500000,0.000028
4.600000,0.000065
4.700000,0.000146
4.800000,0.000317
4.900000,0.000666
5.000000,0.001350
5.100000,0.002641
5.200000,0.004987
5.300000,0.009087
5.400000,0.015975
5.500000,0.027091
5.600000,0.044317
5.700000,0.069925
5.800000,0.106408
5.900000,0.156154
6.000000,0.220969
6.100000,0.301490
6.200000,0.396586
6.300000,0.502910
6.400000,0.614741
6.500000,0.724284
6.600000,0.822436
6.700000,0.899990
6.800000,0.949031
6.900000,0.964261
7.000000,0.943945
7.100000,0.890233
7.200000,0.808782
7.300000,0.707779
7.400000,0.596583
7.500000,0.484306
7.600000,0.378629
7.700000,0.285050
7.800000,0.206640
7.900000,0.144232
8.000000,0.096926
8.100000,0.062707
8.200000,0.039054
8.300000,0.023413
8.400000,0.013511
8.500000,0.007504
8.600000,0.004011
8.700000,0.002063
8.800000,0.001022
8.900000,0.000487
9.000000,0.000223
9.100000,0.000098
9.200000,0.000042
9.300000,0.000017
9.400000,0.000007
9.500000,0.000003
9.600000,0.000001
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
