x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000001
0.500000,0.000002
0.600000,0.000003
0.700000,0.000007
0.800000,0.000013
0.900000,0.000025
1.000000,0.000046
1.100000,0.000085
1.200000,0.000153
1.300000,0.000271
1.400000,0.000472
1.500000,0.000805
1.600000,0.001348
1.700000,0.002216
1.800000,0.003571
1.900000,0.005646
2.000000,0.008755
2.100000,0.013312
2.200000,0.019844
2.300000,0.029000
2.400000,0.041540
2.500000,0.058315
2.600000,0.080216
2.700000,0.108106
2.800000,0.142719
2.900000,0.184539
3.000000,0.233669
3.100000,0.289702
3.200000,0.351617
3.300000,0.417719
3.400000,0.485651
3.500000,0.552480
3.600000,0.614876
3.700000,0.669366
3.800000,0.712639
3.900000,0.741871
4.000000,0.755030
4.100000,0.751102
4.200000,0.730221
4.300000,0.693667
4.400000,0.643737
4.500000,0.583507
4.600000,0.516514
4.700000,0.446410
4.800000,0.376634
4.900000,0.310137
5.000000,0.249202
5.100000,0.195357
5.200000,0.149383
5.300000,0.111398
5.400000,0.080999
5.500000,0.057413
5.600000,0.039663
5.700000,0.026700
5.800000,0.017511
5.900000,0.011186
6.000000,0.006959
6.100000,0.004215
6.200000,0.002485
6.300000,0.001426
6.400000,0.000796
6.500000,0.000432
6.600000,0.000228
6.700000,0.000117
6.800000,0.000059
6.900000,0.000028
7.000000,0.000013
7.100000,0.000006
7.200000,0.000003
7.300000,0.000001
7.400000,0.000000
7.500000,0.000000
7.600000,0.000000
7.700000,0.000000
7.800000,0.000000
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000000
8.300000,0.000000
8.400000,0.000000
8.500000,0.000000
8.600000,0.000000
8.700000,0.000000
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000000
9.200000,0.000000
9.300000,0.000000
9.400000,0.000000
9.500000,0.000000
9.600000,0.000000
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
