x,u
0.000000,0.515782
0.100000,0.454051
0.200000,0.391205
0.300000,0.329831
0.400000,0.272072
0.500000,0.219536
0.600000,0.173250
0.700000,0.133694
0.800000,0.100863
0.900000,0.074381
1.000000,0.053605
1.100000,0.037748
1.200000,0.025967
1.300000,0.017447
1.400000,0.011447
1.500000,0.007333
1.600000,0.004585
1.700000,0.002798
1.800000,0.001666
1.900000,0.000968
2.000000,0.000548
2.100000,0.000303
2.200000,0.000163
2.300000,0.000086
2.400000,0.000044
2.500000,0.000022
2.600000,0.000011
2.700000,0.000005
2.800000,0.000002
2.900000,0.000001
3.000000,0.000000
3.100000,0.000000
3.200000,0.000000
3.300000,0.000000
3.400000,0.000000
3.500000,0.000000
3.600000,0.000000
3.700000,0.000000
3.800000,0.000000
3.900000,0.000000
4.000000,0.000000
4.100000,0.000000
4.200000,0.000000
4.300000,0.000000
4.400000,0.000000
4.500000,0.000000
4.600000,0.000000
4.700000,0.000000
4.800000,0.000000
4.900000,0.000000
5.000000,0.000000
5.100000,0.000000
5.200000,0.000000
5.300000,0.000000
5.400000,0.000000
5.500000,0.000000
5.600000,0.000001
5.700000,0.000002
5.800000,0.000003
5.900000,0.000007
6.000000,0.000012
6.100000,0.000022
6.200000,0.000040
6.300000,0.000072
6.400000,0.000125
6.500000,0.000216
6.600000,0.000365
6.700000,0.000607
6.800000,0.000994
6.900000,0.001600
7.000000,0.002531
7.100000,0.003939
7.200000,0.006025
7.300000,0.009059
7.400000,0.013387
7.500000,0.019441
7.600000,0.027742
7.700000,0.038894
7.800000,0.053567
7.900000,0.072464
8.000000,0.096272
8.100000,0.125595
8.200000,0.160872
8.300000,0.202285
8.400000,0.249668
8.500000,0.302423
8.600000,0.359466
8.700000,0.419207
8.800000,0.479582
8.900000,0.538139
9.000000,0.592188
9.100000,0.638983
9.200000,0.675954
9.300000,0.700928
9.400000,0.712344
9.500000,0.709407
9.600000,0.692180
9.700000,0.661589
9.800000,0.619342
0.000000,0.567769
