x,u
0.000000,0.002415
0.100000,0.001486
0.200000,0.000895
0.300000,0.000527
0.400000,0.000304
0.500000,0.000171
0.600000,0.000094
0.700000,0.000051
0.800000,0.000027
0.900000,0.000014
1.000000,0.000007
1.100000,0.000003
1.200000,0.000002
1.300000,0.000001
1.400000,0.000000
1.500000,0.000000
1.600000,0.000000
1.700000,0.000000
1.800000,0.000000
1.900000,0.000000
2.000000,0.000000
2.100000,0.000000
2.200000,0.000000
2.300000,0.000000
2.400000,0.000000
2.500000,0.000000
2.600000,0.000000
2.700000,0.000000
2.800000,0.000000
2.900000,0.000000
3.000000,0.000000
3.100000,0.000000
3.200000,0.000000
3.300000,0.000000
3.400000,0.000001
3.500000,0.000002
3.600000,0.000003
3.700000,0.000005
3.800000,0.000009
3.900000,0.000016
4.000000,0.000028
4.100000,0.000048
4.200000,0.000082
4.300000,0.000136
4.400000,0.000224
4.500000,0.000363
4.600000,0.000580
4.700000,0.000915
4.800000,0.001421
4.900000,0.002177
5.000000,0.003287
5.100000,0.004891
5.200000,0.007172
5.300000,0.010363
5.400000,0.014754
5.500000,0.020694
5.600000,0.028592
5.700000,0.038913
5.800000,0.052157
5.900000,0.068845
6.000000,0.089478
6.100000,0.114499
6.200000,0.144238
6.300000,0.178854
6.400000,0.218278
6.500000,0.262158
6.600000,0.309817
6.700000,0.360233
6.800000,0.412047
6.900000,0.463597
7.000000,0.512991
7.100000,0.558212
7.200000,0.597245
7.300000,0.628223
7.400000,0.649568
7.500000,0.660125
7.600000,0.659265
7.700000,0.646942
7.800000,0.623708
7.900000,0.590672
8.000000,0.549411
8.100000,0.501847
8.200000,0.450095
8.300000,0.396305
8.400000,0.342517
8.500000,0.290533
8.600000,0.241825
8.700000,0.197483
8.800000,0.158203
8.900000,0.124303
9.000000,0.095777
9.100000,0.072358
9.200000,0.053589
9.300000,0.038900
9.400000,0.027673
9.500000,0.019289
9.600000,0.013171
9.700000,0.008809
9.800000,0.005769
0.000000,0.003700
