x,u
0.000000,0.706711
0.100000,0.607061
0.200000,0.503721
0.300000,0.403699
0.400000,0.312447
0.500000,0.233501
0.600000,0.168477
0.700000,0.117348
0.800000,0.078893
0.900000,0.051189
1.000000,0.032051
1.100000,0.019363
1.200000,0.011285
1.300000,0.006345
1.400000,0.003441
1.500000,0.001800
1.600000,0.000908
1.700000,0.000441
1.800000,0.000207
1.900000,0.000094
2.000000,0.000041
2.100000,0.000017
2.200000,0.000007
2.300000,0.000003
2.400000,0.000001
2.500000,0.000000
2.600000,0.000000
2.700000,0.000000
2.800000,0.000000
2.900000,0.000000
3.000000,0.000000
3.100000,0.000000
3.200000,0.000000
3.300000,0.000000
3.400000,0.000000
3.500000,0.000000
3.600000,0.000000
3.700000,0.000000
3.800000,0.000000
3.900000,0.000000
4.000000,0.000000
4.100000,0.000000
4.200000,0.000000
4.300000,0.000000
4.400000,0.000000
4.500000,0.000000
4.600000,0.000000
4.700000,0.000000
4.800000,0.000000
4.900000,0.000000
5.000000,0.000000
5.100000,0.000000
5.200000,0.000000
5.300000,0.000000
5.400000,0.000000
5.500000,0.000000
5.600000,0.000000
5.700000,0.000000
5.800000,0.000000
5.900000,0.000000
6.000000,0.000000
6.100000,0.000000
6.200000,0.000000
6.300000,0.000000
6.400000,0.000000
6.500000,0.000000
6.600000,0.000000
6.700000,0.000001
6.800000,0.000003
6.900000,0.000007
7.000000,0.000016
7.100000,0.000036
7.200000,0.000078
7.300000,0.000165
7.400000,0.000341
7.500000,0.000681
7.600000,0.001319
7.700000,0.002479
7.800000,0.004515
7.900000,0.007972
8.000000,0.013639
8.100000,0.022613
8.200000,0.036323
8.300000,0.056522
8.400000,0.085189
8.500000,0.124342
8.600000,0.175736
8.700000,0.240461
8.800000,0.318497
8.900000,0.408300
9.000000,0.506527
9.100000,0.608009
9.200000,0.706056
9.300000,0.793097
9.400000,0.861603
9.500000,0.905147
9.600000,0.919391
9.700000,0.902792
9.800000,0.856880
0.000000,0.786024
