x,u
0.000000,0.016945
0.100000,0.011504
0.200000,0.007650
0.300000,0.004982
0.400000,0.003177
0.500000,0.001983
0.600000,0.001212
0.700000,0.000725
0.800000,0.000424
0.900000,0.000243
1.000000,0.000136
1.100000,0.000074
1.200000,0.000040
1.300000,0.000021
1.400000,0.000011
1.500000,0.000005
1.600000,0.000003
1.700000,0.000001
1.800000,0.000001
1.900000,0.000000
2.000000,0.000000
2.100000,0.000000
2.200000,0.000000
2.300000,0.000000
2.400000,0.000000
2.500000,0.000000
2.600000,0.000000
2.700000,0.000000
2.800000,0.000000
2.900000,0.000000
3.000000,0.000000
3.100000,0.000000
3.200000,0.000000
3.300000,0.000000
3.400000,0.000000
3.500000,0.000000
3.600000,0.000000
3.700000,0.000000
3.800000,0.000001
3.900000,0.000001
4.000000,0.000002
4.100000,0.000004
4.200000,0.000008
4.300000,0.000013
4.400000,0.000023
4.500000,0.000040
4.600000,0.000067
4.700000,0.000112
4.800000,0.000185
4.900000,0.000302
5.000000,0.000484
5.100000,0.000765
5.200000,0.001194
5.300000,0.001836
5.400000,0.002783
5.500000,0.004159
5.600000,0.006125
5.700000,0.008891
5.800000,0.012717
5.900000,0.017924
6.000000,0.024890
6.100000,0.034050
6.200000,0.045884
6.300000,0.060900
6.400000,0.079603
6.500000,0.102462
6.600000,0.129856
6.700000,0.162023
6.800000,0.199005
6.900000,0.240586
7.000000,0.286249
7.100000,0.335148
7.200000,0.386095
7.300000,0.437586
7.400000,0.487856
7.500000,0.534964
7.600000,0.576908
7.700000,0.611760
7.800000,0.637811
7.900000,0.653705
8.000000,0.658555
8.100000,0.652024
8.200000,0.634361
8.300000,0.606387
8.400000,0.569432
8.500000,0.525232
8.600000,0.475787
8.700000,0.423218
8.800000,0.369606
8.900000,0.316863
9.000000,0.266622
9.100000,0.220163
9.200000,0.178381
9.300000,0.141788
9.400000,0.110546
9.500000,0.084527
9.600000,0.063375
9.700000,0.046584
9.800000,0.033565
0.000000,0.023702
