x,u
0.000000,0.000019
0.100000,0.000033
0.200000,0.000057
0.300000,0.000099
0.400000,0.000167
0.500000,0.000278
0.600000,0.000457
0.700000,0.000739
0.800000,0.001178
0.900000,0.001848
1.000000,0.002854
1.100000,0.004340
1.200000,0.006496
1.300000,0.009570
1.400000,0.013876
1.500000,0.019798
1.600000,0.027795
1.700000,0.038390
1.800000,0.052159
1.900000,0.069705
2.000000,0.091614
2.100000,0.118405
2.200000,0.150465
2.300000,0.187977
2.400000,0.230845
2.500000,0.278630
2.600000,0.330499
2.700000,0.385203
2.800000,0.441090
2.900000,0.496163
3.000000,0.548177
3.100000,0.594780
3.200000,0.633677
3.300000,0.662817
3.400000,0.680565
3.500000,0.685855
3.600000,0.678292
3.700000,0.658197
3.800000,0.626589
3.900000,0.585101
4.000000,0.535835
4.100000,0.481186
4.200000,0.423650
4.300000,0.365630
4.400000,0.309276
4.500000,0.256357
4.600000,0.208193
4.700000,0.165628
4.800000,0.129054
4.900000,0.098470
5.000000,0.073562
5.100000,0.053795
5.200000,0.038503
5.300000,0.026966
5.400000,0.018478
5.500000,0.012385
5.600000,0.008119
5.700000,0.005204
5.800000,0.003261
5.900000,0.001997
6.000000,0.001195
6.100000,0.000699
6.200000,0.000399
6.300000,0.000223
6.400000,0.000121
6.500000,0.000065
6.600000,0.000033
6.700000,0.000017
6.800000,0.000008
6.900000,0.000004
7.000000,0.000002
7.100000,0.000001
7.200000,0.000000
7.300000,0.000000
7.400000,0.000000
7.500000,0.000000
7.600000,0.000000
7.700000,0.000000
7.800000,0.000000
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000000
8.300000,0.000000
8.400000,0.000000
8.500000,0.000000
8.600000,0.000000
8.700000,0.000000
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000000
9.200000,0.000000
9.300000,0.000000
9.400000,0.000000
9.500000,0.000001
9.600000,0.000002
9.700000,0.000003
9.800000,0.000006
0.000000,0.000011
