x,u
0.000000,0.630592
0.100000,0.667816
0.200000,0.693494
0.300000,0.706051
0.400000,0.704644
0.500000,0.689242
0.600000,0.660652
0.700000,0.620441
0.800000,0.570798
0.900000,0.514333
1.000000,0.453850
1.100000,0.392113
1.200000,0.331639
1.300000,0.274534
1.400000,0.222396
1.500000,0.176270
1.600000,0.136670
1.700000,0.103640
1.800000,0.076853
1.900000,0.055718
2.000000,0.039486
2.100000,0.027348
2.200000,0.018507
2.300000,0.012236
2.400000,0.007901
2.500000,0.004983
2.600000,0.003068
2.700000,0.001844
2.800000,0.001081
2.900000,0.000619
3.000000,0.000346
3.100000,0.000188
3.200000,0.000100
3.300000,0.000052
3.400000,0.000026
3.500000,0.000013
3.600000,0.000006
3.700000,0.000003
3.800000,0.000001
3.900000,0.000001
4.000000,0.000000
4.100000,0.000000
4.200000,0.000000
4.300000,0.000000
4.400000,0.000000
4.500000,0.000000
4.600000,0.000000
4.700000,0.000000
4.800000,0.000000
4.900000,0.000000
5.000000,0.000000
5.100000,0.000000
5.200000,0.000000
5.300000,0.000000
5.400000,0.000000
5.500000,0.000000
5.600000,0.000000
5.700000,0.000000
5.800000,0.000000
5.900000,0.000000
6.000000,0.000000
6.100000,0.000000
6.200000,0.000000
6.300000,0.000000
6.400000,0.000001
6.500000,0.000001
6.600000,0.000002
6.700000,0.000004
6.800000,0.000008
6.900000,0.000015
7.000000,0.000027
7.100000,0.000048
7.200000,0.000084
7.300000,0.000145
7.400000,0.000247
7.500000,0.000414
7.600000,0.000682
7.700000,0.001106
7.800000,0.001765
7.900000,0.002771
8.000000,0.004278
8.100000,0.006495
8.200000,0.009695
8.300000,0.014228
8.400000,0.020526
8.500000,0.029106
8.600000,0.040562
8.700000,0.055548
8.800000,0.074743
8.900000,0.098801
9.000000,0.128288
9.100000,0.163604
9.200000,0.204889
9.300000,0.251945
9.400000,0.304152
9.500000,0.360424
9.600000,0.419193
9.700000,0.478440
9.800000,0.535785
0.000000,0.588624
