x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000000
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000000
1.300000,0.000000
1.400000,0.000000
1.500000,0.000000
1.600000,0.000001
1.700000,0.000001
1.800000,0.000002
1.900000,0.000004
2.000000,0.000007
2.100000,0.000012
2.200000,0.000021
2.300000,0.000036
2.400000,0.000062
2.500000,0.000106
2.600000,0.000177
2.700000,0.000291
2.800000,0.000472
2.900000,0.000755
3.000000,0.001189
3.100000,0.001847
3.200000,0.002825
3.300000,0.004256
3.400000,0.006317
3.500000,0.009235
3.600000,0.013295
3.700000,0.018849
3.800000,0.026311
3.900000,0.036159
4.000000,0.048919
4.100000,0.065141
4.200000,0.085371
4.300000,0.110102
4.400000,0.139718
4.500000,0.174436
4.600000,0.214235
4.700000,0.258800
4.800000,0.307471
4.900000,0.359215
5.000000,0.412630
5.100000,0.465980
5.200000,0.517269
5.300000,0.564354
5.400000,0.605082
5.500000,0.637447
5.600000,0.659755
5.700000,0.670761
5.800000,0.669789
5.900000,0.656798
6.000000,0.632390
6.100000,0.597769
6.200000,0.554641
6.300000,0.505074
6.400000,0.451332
6.500000,0.395700
6.600000,0.340329
6.700000,0.287093
6.800000,0.237502
6.900000,0.192647
7.000000,0.153192
7.100000,0.119404
7.200000,0.091207
7.300000,0.068265
7.400000,0.050055
7.500000,0.035950
7.600000,0.025286
7.700000,0.017415
7.800000,0.011741
7.900000,0.007748
8.000000,0.005004
8.100000,0.003162
8.200000,0.001954
8.300000,0.001182
8.400000,0.000699
8.500000,0.000404
8.600000,0.000228
8.700000,0.000126
8.800000,0.000068
8.900000,0.000036
9.000000,0.000018
9.100000,0.000009
9.200000,0.000005
9.300000,0.000002
9.400000,0.000001
9.500000,0.000000
9.600000,0.000000
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
