x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000001
0.900000,0.000001
1.000000,0.000003
1.100000,0.000005
1.200000,0.000008
1.300000,0.000013
1.400000,0.000022
1.500000,0.000037
1.600000,0.000062
1.700000,0.000100
1.800000,0.000161
1.900000,0.000255
2.000000,0.000399
2.100000,0.000617
2.200000,0.000943
2.300000,0.001423
2.400000,0.002121
2.500000,0.003120
2.600000,0.004531
2.700000,0.006496
2.800000,0.009194
2.900000,0.012844
3.000000,0.017709
3.100000,0.024095
3.200000,0.032352
3.300000,0.042861
3.400000,0.056023
3.500000,0.072241
3.600000,0.091889
3.700000,0.115285
3.800000,0.142649
3.900000,0.174063
4.000000,0.209435
4.100000,0.248458
4.200000,0.290583
4.300000,0.335013
4.400000,0.380697
4.500000,0.426364
4.600000,0.470562
4.700000,0.511733
4.800000,0.548293
4.900000,0.578730
5.000000,0.601708
5.100000,0.616158
5.200000,0.621362
5.300000,0.617012
5.400000,0.603236
5.500000,0.580595
5.600000,0.550046
5.700000,0.512874
5.800000,0.470603
5.900000,0.424888
6.000000,0.377412
6.100000,0.329778
6.200000,0.283422
6.300000,0.239549
6.400000,0.199088
6.500000,0.162676
6.600000,0.130669
6.700000,0.103165
6.800000,0.080045
6.900000,0.061027
7.000000,0.045711
7.100000,0.033634
7.200000,0.024307
7.300000,0.017250
7.400000,0.012020
7.500000,0.008223
7.600000,0.005521
7.700000,0.003638
7.800000,0.002353
7.900000,0.001493
8.000000,0.000929
8.100000,0.000567
8.200000,0.000339
8.300000,0.000199
8.400000,0.000114
8.500000,0.000065
8.600000,0.000036
8.700000,0.000019
8.800000,0.000010
8.900000,0.000005
9.000000,0.000003
9.100000,0.000001
9.200000,0.000001
9.300000,0.000000
9.400000,0.000000
9.500000,0.000000
9.600000,0.000000
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
