x,u
0.000000,0.001687
0.100000,0.002625
0.200000,0.004020
0.300000,0.006058
0.400000,0.008983
0.500000,0.013107
0.600000,0.018814
0.700000,0.026564
0.800000,0.036891
0.900000,0.050383
1.000000,0.067662
1.100000,0.089341
1.200000,0.115969
1.300000,0.147967
1.400000,0.185551
1.500000,0.228657
1.600000,0.276866
1.700000,0.329351
1.800000,0.384853
1.900000,0.441691
2.000000,0.497815
2.100000,0.550914
2.200000,0.598553
2.300000,0.638354
2.400000,0.668186
2.500000,0.686349
2.600000,0.691733
2.700000,0.683931
2.800000,0.663283
2.900000,0.630856
3.000000,0.588351
3.100000,0.537958
3.200000,0.482165
3.300000,0.423550
3.400000,0.364591
3.500000,0.307485
3.600000,0.254029
3.700000,0.205547
3.800000,0.162866
3.900000,0.126347
4.000000,0.095948
4.100000,0.071313
4.200000,0.051865
4.300000,0.036905
4.400000,0.025687
4.500000,0.017485
4.600000,0.011638
4.700000,0.007573
4.800000,0.004816
4.900000,0.002994
5.000000,0.001818
5.100000,0.001078
5.200000,0.000625
5.300000,0.000353
5.400000,0.000195
5.500000,0.000105
5.600000,0.000055
5.700000,0.000028
5.800000,0.000014
5.900000,0.000007
6.000000,0.000003
6.100000,0.000002
6.200000,0.000001
6.300000,0.000000
6.400000,0.000000
6.500000,0.000000
6.600000,0.000000
6.700000,0.000000
6.800000,0.000000
6.900000,0.000000
7.000000,0.000000
7.100000,0.000000
7.200000,0.000000
7.300000,0.000000
7.400000,0.000000
7.500000,0.000000
7.600000,0.000000
7.700000,0.000000
7.800000,0.000000
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000000
8.300000,0.000000
8.400000,0.000000
8.500000,0.000000
8.600000,0.000001
8.700000,0.000001
8.800000,0.000003
8.900000,0.000005
9.000000,0.000009
9.100000,0.000017
9.200000,0.000030
9.300000,0.000053
9.400000,0.000092
9.500000,0.000156
9.600000,0.000262
9.700000,0.000433
9.800000,0.000705
0.000000,0.001129
