x,u
0.000000,0.000018
0.100000,0.000008
0.200000,0.000003
0.300000,0.000001
0.400000,0.000001
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000000
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000000
1.300000,0.000000
1.400000,0.000000
1.500000,0.000000
1.600000,0.000000
1.700000,0.000000
1.800000,0.000000
1.900000,0.000000
2.000000,0.000000
2.100000,0.000000
2.200000,0.000000
2.300000,0.000000
2.400000,0.000000
2.500000,0.000000
2.600000,0.000000
2.700000,0.000000
2.800000,0.000000
2.900000,0.000000
3.000000,0.000000
3.100000,0.000000
3.200000,0.000000
3.300000,0.000000
3.400000,0.000000
3.500000,0.000000
3.600000,0.000000
3.700000,0.000000
3.800000,0.000000
3.900000,0.000001
4.000000,0.000001
4.100000,0.000003
4.200000,0.000006
4.300000,0.000013
4.400000,0.000027
4.500000,0.000053
4.600000,0.000103
4.700000,0.000196
4.800000,0.000364
4.900000,0.000663
5.000000,0.001178
5.100000,0.002045
5.200000,0.003471
5.300000,0.005756
5.400000,0.009322
5.500000,0.014745
5.600000,0.022774
5.700000,0.034343
5.800000,0.050553
5.900000,0.072629
6.000000,0.101821
6.100000,0.139273
6.200000,0.185831
6.300000,0.241834
6.400000,0.306893
6.500000,0.379706
6.600000,0.457956
6.700000,0.538314
6.800000,0.616599
6.900000,0.688091
7.000000,0.747969
7.100000,0.791835
7.200000,0.816239
7.300000,0.819122
7.400000,0.800103
7.500000,0.760547
7.600000,0.703403
7.700000,0.632845
7.800000,0.553758
7.900000,0.471181
8.000000,0.389776
8.100000,0.313413
8.200000,0.244911
8.300000,0.185952
8.400000,0.137155
8.500000,0.098255
8.600000,0.068351
8.700000,0.046163
8.800000,0.030263
8.900000,0.019254
9.000000,0.011886
9.100000,0.007118
9.200000,0.004135
9.300000,0.002329
9.400000,0.001272
9.500000,0.000673
9.600000,0.000345
9.700000,0.000172
9.800000,0.000083
0.000000,0.000039
