x,u
0.000000,0.000285
0.100000,0.000500
0.200000,0.000860
0.300000,0.001451
0.400000,0.002399
0.500000,0.003887
0.600000,0.006175
0.700000,0.009614
0.800000,0.014665
0.900000,0.021918
1.000000,0.032090
1.100000,0.046017
1.200000,0.064623
1.300000,0.088859
1.400000,0.119618
1.500000,0.157619
1.600000,0.203266
1.700000,0.256504
1.800000,0.316684
1.900000,0.382462
2.000000,0.451761
2.100000,0.521811
2.200000,0.589285
2.300000,0.650537
2.400000,0.701899
2.500000,0.740043
2.600000,0.762327
2.700000,0.767093
2.800000,0.753872
2.900000,0.723452
3.000000,0.677802
3.100000,0.619863
3.200000,0.553229
3.300000,0.481779
3.400000,0.409298
3.500000,0.339154
3.600000,0.274052
3.700000,0.215904
3.800000,0.165805
3.900000,0.124095
4.000000,0.090498
4.100000,0.064294
4.200000,0.044490
4.300000,0.029979
4.400000,0.019667
4.500000,0.012559
4.600000,0.007805
4.700000,0.004720
4.800000,0.002776
4.900000,0.001588
5.000000,0.000884
5.100000,0.000478
5.200000,0.000251
5.300000,0.000128
5.400000,0.000064
5.500000,0.000031
5.600000,0.000014
5.700000,0.000007
5.800000,0.000003
5.900000,0.000001
6.000000,0.000001
6.100000,0.000000
6.200000,0.000000
6.300000,0.000000
6.400000,0.000000
6.500000,0.000000
6.600000,0.000000
6.700000,0.000000
6.800000,0.000000
6.900000,0.000000
7.000000,0.000000
7.100000,0.000000
7.200000,0.000000
7.300000,0.000000
7.400000,0.000000
7.500000,0.000000
7.600000,0.000000
7.700000,0.000000
7.800000,0.000000
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000000
8.300000,0.000000
8.400000,0.000000
8.500000,0.000000
8.600000,0.000000
8.700000,0.000000
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000001
9.200000,0.000002
9.300000,0.000004
9.400000,0.000007
9.500000,0.000014
9.600000,0.000027
9.700000,0.000051
9.800000,0.000095
0.000000,0.000172
