x,u
0.000000,0.000000
0.100000,0.000001
0.200000,0.000002
0.300000,0.000005
0.400000,0.000011
0.500000,0.000023
0.600000,0.000049
0.700000,0.000101
0.800000,0.000202
0.900000,0.000392
1.000000,0.000742
1.100000,0.001369
1.200000,0.002459
1.300000,0.004300
1.400000,0.007320
1.500000,0.012126
1.600000,0.019549
1.700000,0.030663
1.800000,0.046786
1.900000,0.069433
2.000000,0.100204
2.100000,0.140607
2.200000,0.191799
2.300000,0.254293
2.400000,0.327637
2.500000,0.410152
2.600000,0.498784
2.700000,0.589143
2.800000,0.675758
2.900000,0.752568
3.000000,0.813593
3.100000,0.853683
3.200000,0.869234
3.300000,0.858715
3.400000,0.822915
3.500000,0.764850
3.600000,0.689342
3.700000,0.602356
3.800000,0.510214
3.900000,0.418847
4.000000,0.333185
4.100000,0.256782
4.200000,0.191697
4.300000,0.138600
4.400000,0.097036
4.500000,0.065773
4.600000,0.043155
4.700000,0.027404
4.800000,0.016839
4.900000,0.010011
5.000000,0.005757
5.100000,0.003202
5.200000,0.001722
5.300000,0.000896
5.400000,0.000450
5.500000,0.000219
5.600000,0.000103
5.700000,0.000047
5.800000,0.000020
5.900000,0.000009
6.000000,0.000004
6.100000,0.000001
6.200000,0.000001
6.300000,0.000000
6.400000,0.000000
6.500000,0.000000
6.600000,0.000000
6.700000,0.000000
6.800000,0.000000
6.900000,0.000000
7.000000,0.000000
7.100000,0.000000
7.200000,0.000000
7.300000,0.000000
7.400000,0.000000
7.500000,0.000000
7.600000,0.000000
7.700000,0.000000
7.800000,0.000000
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000000
8.300000,0.000000
8.400000,0.000000
8.500000,0.000000
8.600000,0.000000
8.700000,0.000000
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000000
9.200000,0.000000
9.300000,0.000000
9.400000,0.000000
9.500000,0.000000
9.600000,0.000000
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
