x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000000
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000000
1.300000,0.000000
1.400000,0.000000
1.500000,0.000000
1.600000,0.000000
1.700000,0.000001
1.800000,0.000002
1.900000,0.000003
2.000000,0.000007
2.100000,0.000013
2.200000,0.000024
2.300000,0.000045
2.400000,0.000082
2.500000,0.000146
2.600000,0.000257
2.700000,0.000444
2.800000,0.000752
2.900000,0.001251
3.000000,0.002045
3.100000,0.003279
3.200000,0.005161
3.300000,0.007973
3.400000,0.012086
3.500000,0.017974
3.600000,0.026222
3.700000,0.037522
3.800000,0.052655
3.900000,0.072456
4.000000,0.097751
4.100000,0.129274
4.200000,0.167567
4.300000,0.212854
4.400000,0.264926
4.500000,0.323036
4.600000,0.385826
4.700000,0.451311
4.800000,0.516934
4.900000,0.579692
5.000000,0.636342
5.100000,0.683663
5.200000,0.718750
5.300000,0.739305
5.400000,0.743881
5.500000,0.732051
5.600000,0.704466
5.700000,0.662797
5.800000,0.609572
5.900000,0.547915
6.000000,0.481244
6.100000,0.412952
6.200000,0.346125
6.300000,0.283325
6.400000,0.226448
6.500000,0.176686
6.600000,0.134555
6.700000,0.099995
6.800000,0.072502
6.900000,0.051277
7.000000,0.035368
7.100000,0.023787
7.200000,0.015596
7.300000,0.009966
7.400000,0.006206
7.500000,0.003765
7.600000,0.002225
7.700000,0.001280
7.800000,0.000717
7.900000,0.000391
8.000000,0.000208
8.100000,0.000107
8.200000,0.000054
8.300000,0.000026
8.400000,0.000013
8.500000,0.000006
8.600000,0.000003
8.700000,0.000001
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000000
9.200000,0.000000
9.300000,0.000000
9.400000,0.000000
9.500000,0.000000
9.600000,0.000000
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
