x,u
0.000000,0.040550
0.100000,0.061654
0.200000,0.090988
0.300000,0.130313
0.400000,0.181094
0.500000,0.244152
0.600000,0.319288
0.700000,0.404948
0.800000,0.498011
0.900000,0.593783
1.000000,0.686269
1.100000,0.768716
1.200000,0.834391
1.300000,0.877472
1.400000,0.893891
1.500000,0.881965
1.600000,0.842679
1.700000,0.779551
1.800000,0.698117
1.900000,0.605121
2.000000,0.507592
2.100000,0.411981
2.200000,0.323489
2.300000,0.245693
2.400000,0.180472
2.500000,0.128186
2.600000,0.088027
2.700000,0.058435
2.800000,0.037493
2.900000,0.023247
3.000000,0.013928
3.100000,0.008062
3.200000,0.004507
3.300000,0.002434
3.400000,0.001269
3.500000,0.000639
3.600000,0.000311
3.700000,0.000146
3.800000,0.000066
3.900000,0.000029
4.000000,0.000012
4.100000,0.000005
4.200000,0.000002
4.300000,0.000001
4.400000,0.000000
4.500000,0.000000
4.600000,0.000000
4.700000,0.000000
4.800000,0.000000
4.900000,0.000000
5.000000,0.000000
5.100000,0.000000
5.200000,0.000000
5.300000,0.000000
5.400000,0.000000
5.500000,0.000000
5.600000,0.000000
5.700000,0.000000
5.800000,0.000000
5.900000,0.000000
6.000000,0.000000
6.100000,0.000000
6.200000,0.000000
6.300000,0.000000
6.400000,0.000000
6.500000,0.000000
6.600000,0.000000
6.700000,0.000000
6.800000,0.000000
6.900000,0.000000
7.000000,0.000000
7.100000,0.000000
7.200000,0.000000
7.300000,0.000000
7.400000,0.000000
7.500000,0.000000
7.600000,0.000000
7.700000,0.000000
7.800000,0.000000
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000000
8.300000,0.000000
8.400000,0.000001
8.500000,0.000003
8.600000,0.000006
8.700000,0.000014
8.800000,0.000031
8.900000,0.000066
9.000000,0.000136
9.100000,0.000275
9.200000,0.000540
9.300000,0.001032
9.400000,0.001915
9.500000,0.003453
9.600000,0.006051
9.700000,0.010302
9.800000,0.017035
0.000000,0.027357
