x,u
0.000000,0.000130
0.100000,0.000208
0.200000,0.000331
0.300000,0.000518
0.400000,0.000800
0.500000,0.001221
0.600000,0.001839
0.700000,0.002734
0.800000,0.004011
0.900000,0.005809
1.000000,0.008300
1.100000,0.011702
1.200000,0.016278
1.300000,0.022337
1.400000,0.030237
1.500000,0.040371
1.600000,0.053161
1.700000,0.069034
1.800000,0.088398
1.900000,0.111604
2.000000,0.138913
2.100000,0.170445
2.200000,0.206138
2.300000,0.245709
2.400000,0.288622
2.500000,0.334069
2.600000,0.380975
2.700000,0.428017
2.800000,0.473678
2.900000,0.516316
3.000000,0.554252
3.100000,0.585881
3.200000,0.609777
3.300000,0.624800
3.400000,0.630186
3.500000,0.625604
3.600000,0.611197
3.700000,0.587569
3.800000,0.555749
3.900000,0.517111
4.000000,0.473280
4.100000,0.426015
4.200000,0.377091
4.300000,0.328187
4.400000,0.280798
4.500000,0.236157
4.600000,0.195201
4.700000,0.158553
4.800000,0.126536
4.900000,0.099207
5.000000,0.076399
5.100000,0.057782
5.200000,0.042912
5.300000,0.031289
5.400000,0.022396
5.500000,0.015733
5.600000,0.010846
5.700000,0.007337
5.800000,0.004868
5.900000,0.003169
6.000000,0.002022
6.100000,0.001266
6.200000,0.000777
6.300000,0.000467
6.400000,0.000275
6.500000,0.000159
6.600000,0.000090
6.700000,0.000050
6.800000,0.000027
6.900000,0.000014
7.000000,0.000007
7.100000,0.000004
7.200000,0.000002
7.300000,0.000001
7.400000,0.000000
7.500000,0.000000
7.600000,0.000000
7.700000,0.000000
7.800000,0.000000
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000000
8.300000,0.000000
8.400000,0.000000
8.500000,0.000000
8.600000,0.000000
8.700000,0.000000
8.800000,0.000000
8.900000,0.000000
9.000000,0.000001
9.100000,0.000001
9.200000,0.000002
9.300000,0.000004
9.400000,0.000006
9.500000,0.000011
9.600000,0.000018
9.700000,0.000031
9.800000,0.000052
0.000000,0.000085
