x,u
0.000000,0.000133
0.100000,0.000058
0.200000,0.000024
0.300000,0.000010
0.400000,0.000004
0.500000,0.000001
0.600000,0.000001
0.700000,0.000000
0.800000,0.000000
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000000
1.300000,0.000000
1.400000,0.000000
1.500000,0.000000
1.600000,0.000000
1.700000,0.000000
1.800000,0.000000
1.900000,0.000000
2.000000,0.000000
2.100000,0.000000
2.200000,0.000000
2.300000,0.000000
2.400000,0.000000
2.500000,0.000000
2.600000,0.000000
2.700000,0.000000
2.800000,0.000000
2.900000,0.000000
3.000000,0.000000
3.100000,0.000000
3.200000,0.000000
3.300000,0.000000
3.400000,0.000000
3.500000,0.000000
3.600000,0.000000
3.700000,0.000000
3.800000,0.000000
3.900000,0.000000
4.000000,0.000000
4.100000,0.000000
4.200000,0.000000
4.300000,0.000000
4.400000,0.000000
4.500000,0.000000
4.600000,0.000000
4.700000,0.000000
4.800000,0.000000
4.900000,0.000000
5.000000,0.000001
5.100000,0.000003
5.200000,0.000007
5.300000,0.000017
5.400000,0.000040
5.500000,0.000091
5.600000,0.000198
5.700000,0.000418
5.800000,0.000853
5.900000,0.001682
6.000000,0.003207
6.100000,0.005909
6.200000,0.010524
6.300000,0.018111
6.400000,0.030117
6.500000,0.048385
6.600000,0.075092
6.700000,0.112567
6.800000,0.162973
6.900000,0.227854
7.000000,0.307598
7.100000,0.400911
7.200000,0.504428
7.300000,0.612620
7.400000,0.718084
7.500000,0.812274
7.600000,0.886599
7.700000,0.933688
7.800000,0.948594
7.900000,0.929645
8.000000,0.878754
8.100000,0.801098
8.200000,0.704254
8.300000,0.596972
8.400000,0.487885
8.500000,0.384396
8.600000,0.291941
8.700000,0.213711
8.800000,0.150777
8.900000,0.102513
9.000000,0.067161
9.100000,0.042396
9.200000,0.025784
9.300000,0.015106
9.400000,0.008526
9.500000,0.004635
9.600000,0.002427
9.700000,0.001223
9.800000,0.000594
0.000000,0.000278
