x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000000
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000000
1.300000,0.000000
1.400000,0.000000
1.500000,0.000000
1.600000,0.000000
1.700000,0.000000
1.800000,0.000000
1.900000,0.000000
2.000000,0.000000
2.100000,0.000000
2.200000,0.000000
2.300000,0.000000
2.400000,0.000000
2.500000,0.000000
2.600000,0.000000
2.700000,0.000000
2.800000,0.000000
2.900000,0.000000
3.000000,0.000000
3.100000,0.000000
3.200000,0.000000
3.300000,0.000001
3.400000,0.000003
3.500000,0.000007
3.600000,0.000018
3.700000,0.000044
3.800000,0.000104
3.900000,0.000233
4.000000,0.000507
4.100000,0.001060
4.200000,0.002135
4.300000,0.004143
4.400000,0.007740
4.500000,0.013928
4.600000,0.024134
4.700000,0.040269
4.800000,0.064695
4.900000,0.100072
5.000000,0.149030
5.100000,0.213664
5.200000,0.294893
5.300000,0.391785
5.400000,0.501026
5.500000,0.616708
5.600000,0.730609
5.700000,0.833019
5.800000,0.914046
5.900000,0.965170
6.000000,0.980714
6.100000,0.958880
6.200000,0.902088
6.300000,0.816542
6.400000,0.711105
6.500000,0.595794
6.600000,0.480229
6.700000,0.372368
6.800000,0.277749
6.900000,0.199283
7.000000,0.137534
7.100000,0.091297
7.200000,0.058290
7.300000,0.035794
7.400000,0.021139
7.500000,0.012006
7.600000,0.006558
7.700000,0.003444
7.800000,0.001740
7.900000,0.000845
8.000000,0.000395
8.100000,0.000177
8.200000,0.000077
8.300000,0.000032
8.400000,0.000013
8.500000,0.000005
8.600000,0.000002
8.700000,0.000001
8.800000,0.000000
8.900000,0.000000
9.000000,0.000000
9.100000,0.000000
9.200000,0.000000
9.300000,0.000000
9.400000,0.000000
9.500000,0.000000
9.600000,0.000000
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
