x,u
0.000000,0.209832
0.100000,0.173583
0.200000,0.141290
0.300000,0.113144
0.400000,0.089127
0.500000,0.069054
0.600000,0.052614
0.700000,0.039418
0.800000,0.029034
0.900000,0.021022
1.000000,0.014960
1.100000,0.010462
1.200000,0.007189
1.300000,0.004853
1.400000,0.003218
1.500000,0.002096
1.600000,0.001340
1.700000,0.000842
1.800000,0.000519
1.900000,0.000314
2.000000,0.000186
2.100000,0.000109
2.200000,0.000062
2.300000,0.000035
2.400000,0.000019
2.500000,0.000010
2.600000,0.000005
2.700000,0.000003
2.800000,0.000001
2.900000,0.000001
3.000000,0.000000
3.100000,0.000000
3.200000,0.000000
3.300000,0.000000
3.400000,0.000000
3.500000,0.000000
3.600000,0.000000
3.700000,0.000000
3.800000,0.000000
3.900000,0.000000
4.000000,0.000000
4.100000,0.000000
4.200000,0.000001
4.300000,0.000001
4.400000,0.000002
4.500000,0.000003
4.600000,0.000005
4.700000,0.000008
4.800000,0.000013
4.900000,0.000022
5.000000,0.000037
5.100000,0.000060
5.200000,0.000096
5.300000,0.000152
5.400000,0.000238
5.500000,0.000368
5.600000,0.000564
5.700000,0.000853
5.800000,0.001276
5.900000,0.001886
6.000000,0.002755
6.100000,0.003974
6.200000,0.005664
6.300000,0.007974
6.400000,0.011089
6.500000,0.015231
6.600000,0.020660
6.700000,0.027675
6.800000,0.036606
6.900000,0.047807
7.000000,0.061642
7.100000,0.078462
7.200000,0.098585
7.300000,0.122262
7.400000,0.149644
7.500000,0.180750
7.600000,0.215432
7.700000,0.253346
7.800000,0.293934
7.900000,0.336416
8.000000,0.379799
8.100000,0.422900
8.200000,0.464395
8.300000,0.502874
8.400000,0.536919
8.500000,0.565187
8.600000,0.586496
8.700000,0.599901
8.800000,0.604772
8.900000,0.600832
9.000000,0.588189
9.100000,0.567329
9.200000,0.539085
9.300000,0.504585
9.400000,0.465176
9.500000,0.422331
9.600000,0.377565
9.700000,0.332338
9.800000,0.287981
0.000000,0.245635
