x,u
0.000000,0.024597
0.100000,0.033276
0.200000,0.044388
0.300000,0.058377
0.400000,0.075686
0.500000,0.096728
0.600000,0.121842
0.700000,0.151255
0.800000,0.185033
0.900000,0.223031
1.000000,0.264859
1.100000,0.309849
1.200000,0.357045
1.300000,0.405216
1.400000,0.452888
1.500000,0.498410
1.600000,0.540039
1.700000,0.576041
1.800000,0.604812
1.900000,0.624993
2.000000,0.635569
2.100000,0.635960
2.200000,0.626070
2.300000,0.606296
2.400000,0.577512
2.500000,0.540995
2.600000,0.498339
2.700000,0.451333
2.800000,0.401838
2.900000,0.351662
3.000000,0.302454
3.100000,0.255619
3.200000,0.212257
3.300000,0.173142
3.400000,0.138724
3.500000,0.109155
3.600000,0.084336
3.700000,0.063972
3.800000,0.047634
3.900000,0.034810
4.000000,0.024964
4.100000,0.017565
4.200000,0.012124
4.300000,0.008208
4.400000,0.005449
4.500000,0.003547
4.600000,0.002264
4.700000,0.001416
4.800000,0.000868
4.900000,0.000521
5.000000,0.000307
5.100000,0.000177
5.200000,0.000100
5.300000,0.000055
5.400000,0.000030
5.500000,0.000016
5.600000,0.000008
5.700000,0.000004
5.800000,0.000002
5.900000,0.000001
6.000000,0.000000
6.100000,0.000000
6.200000,0.000000
6.300000,0.000000
6.400000,0.000000
6.500000,0.000000
6.600000,0.000000
6.700000,0.000000
6.800000,0.000000
6.900000,0.000000
7.000000,0.000000
7.100000,0.000000
7.200000,0.000000
7.300000,0.000000
7.400000,0.000000
7.500000,0.000000
7.600000,0.000000
7.700000,0.000001
7.800000,0.000001
7.900000,0.000002
8.000000,0.000004
8.100000,0.000007
8.200000,0.000011
8.300000,0.000020
8.400000,0.000033
8.500000,0.000055
8.600000,0.000091
8.700000,0.000149
8.800000,0.000239
8.900000,0.000379
9.000000,0.000594
9.100000,0.000919
9.200000,0.001403
9.300000,0.002113
9.400000,0.003141
9.500000,0.004607
9.600000,0.006665
9.700000,0.009513
9.800000,0.013392
0.000000,0.018596
