x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000000
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000000
1.300000,0.000000
1.400000,0.000000
1.500000,0.000000
1.600000,0.000000
1.700000,0.000000
1.800000,0.000000
1.900000,0.000000
2.000000,0.000000
2.100000,0.000000
2.200000,0.000000
2.300000,0.000000
2.400000,0.000000
2.500000,0.000001
2.600000,0.000001
2.700000,0.000002
2.800000,0.000004
2.900000,0.000008
3.000000,0.000016
3.100000,0.000029
3.200000,0.000054
3.300000,0.000097
3.400000,0.000171
3.500000,0.000297
3.600000,0.000508
3.700000,0.000851
3.800000,0.001403
3.900000,0.002270
4.000000,0.003606
4.100000,0.005626
4.200000,0.008618
4.300000,0.012957
4.400000,0.019121
4.500000,0.027690
4.600000,0.039346
4.700000,0.054852
4.800000,0.075012
4.900000,0.100612
5.000000,0.132338
5.100000,0.170678
5.200000,0.215805
5.300000,0.267467
5.400000,0.324892
5.500000,0.386723
5.600000,0.451008
5.700000,0.515256
5.800000,0.576564
5.900000,0.631808
6.000000,0.677900
6.100000,0.712059
6.200000,0.732086
6.300000,0.736598
6.400000,0.725179
6.500000,0.698443
6.600000,0.657977
6.700000,0.606187
6.800000,0.546059
6.900000,0.480874
7.000000,0.413904
7.100000,0.348150
7.200000,0.286119
7.300000,0.229700
7.400000,0.180104
7.500000,0.137896
7.600000,0.103076
7.700000,0.075208
7.800000,0.053552
7.900000,0.037206
8.000000,0.025216
8.100000,0.016668
8.200000,0.010744
8.300000,0.006752
8.400000,0.004135
8.500000,0.002468
8.600000,0.001436
8.700000,0.000813
8.800000,0.000449
8.900000,0.000241
9.000000,0.000126
9.100000,0.000064
9.200000,0.000032
9.300000,0.000015
9.400000,0.000007
9.500000,0.000003
9.600000,0.000001
9.700000,0.000001
9.800000,0.000000
0.000000,0.000000
