x,u
0.000000,0.000000
0.100000,0.000000
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000000
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000000
1.300000,0.000000
1.400000,0.000000
1.500000,0.000000
1.600000,0.000000
1.700000,0.000000
1.800000,0.000000
1.900000,0.000000
2.000000,0.000000
2.100000,0.000000
2.200000,0.000000
2.300000,0.000000
2.400000,0.000000
2.500000,0.000000
2.600000,0.000000
2.700000,0.000000
2.800000,0.000000
2.900000,0.000000
3.000000,0.000000
3.100000,0.000000
3.200000,0.000000
3.300000,0.000000
3.400000,0.000000
3.500000,0.000000
3.600000,0.000000
3.700000,0.000001
3.800000,0.000002
3.900000,0.000006
4.000000,0.000014
4.100000,0.000035
4.200000,0.000082
4.300000,0.000184
4.400000,0.000401
4.500000,0.000840
4.600000,0.001698
4.700000,0.003308
4.800000,0.006215
4.900000,0.011255
5.000000,0.019648
5.100000,0.033057
5.200000,0.053603
5.300000,0.083762
5.400000,0.126127
5.500000,0.182996
5.600000,0.255810
5.700000,0.344513
5.800000,0.446966
5.900000,0.558592
6.000000,0.672411
6.100000,0.779592
6.200000,0.870487
6.300000,0.936034
6.400000,0.969230
6.500000,0.966365
6.600000,0.927698
6.700000,0.857426
6.800000,0.762931
6.900000,0.653502
7.000000,0.538836
7.100000,0.427651
7.200000,0.326679
7.300000,0.240175
7.400000,0.169937
7.500000,0.115711
7.600000,0.075818
7.700000,0.047803
7.800000,0.029000
7.900000,0.016928
8.000000,0.009506
8.100000,0.005136
8.200000,0.002670
8.300000,0.001335
8.400000,0.000642
8.500000,0.000297
8.600000,0.000132
8.700000,0.000057
8.800000,0.000023
8.900000,0.000009
9.000000,0.000004
9.100000,0.000001
9.200000,0.000000
9.300000,0.000000
9.400000,0.000000
9.500000,0.000000
9.600000,0.000000
9.700000,0.000000
9.800000,0.000000
0.000000,0.000000
