x,u
0.000000,0.098495
0.100000,0.132427
0.200000,0.174141
0.300000,0.223931
0.400000,0.281543
0.500000,0.346034
0.600000,0.415683
0.700000,0.487978
0.800000,0.559702
0.900000,0.627126
1.000000,0.686304
1.100000,0.733440
1.200000,0.765277
1.300000,0.779470
1.400000,0.774865
1.500000,0.751653
1.600000,0.711363
1.700000,0.656696
1.800000,0.591227
1.900000,0.519010
2.000000,0.444166
2.100000,0.370490
2.200000,0.301150
2.300000,0.238496
2.400000,0.183984
2.500000,0.138228
2.600000,0.101121
2.700000,0.072015
2.800000,0.049918
2.900000,0.033671
3.000000,0.022096
3.100000,0.014105
3.200000,0.008756
3.300000,0.005285
3.400000,0.003101
3.500000,0.001769
3.600000,0.000980
3.700000,0.000528
3.800000,0.000276
3.900000,0.000140
4.000000,0.000069
4.100000,0.000033
4.200000,0.000015
4.300000,0.000007
4.400000,0.000003
4.500000,0.000001
4.600000,0.000001
4.700000,0.000000
4.800000,0.000000
4.900000,0.000000
5.000000,0.000000
5.100000,0.000000
5.200000,0.000000
5.300000,0.000000
5.400000,0.000000
5.500000,0.000000
5.600000,0.000000
5.700000,0.000000
5.800000,0.000000
5.900000,0.000000
6.000000,0.000000
6.100000,0.000000
6.200000,0.000000
6.300000,0.000000
6.400000,0.000000
6.500000,0.000000
6.600000,0.000000
6.700000,0.000000
6.800000,0.000000
6.900000,0.000000
7.000000,0.000000
7.100000,0.000000
7.200000,0.000000
7.300000,0.000000
7.400000,0.000000
7.500000,0.000000
7.600000,0.000000
7.700000,0.000000
7.800000,0.000001
7.900000,0.000002
8.000000,0.000003
8.100000,0.000007
8.200000,0.000014
8.300000,0.000027
8.400000,0.000052
8.500000,0.000098
8.600000,0.000179
8.700000,0.000322
8.800000,0.000568
8.900000,0.000982
9.000000,0.001662
9.100000,0.002758
9.200000,0.004481
9.300000,0.007132
9.400000,0.011117
9.500000,0.016967
9.600000,0.025351
9.700000,0.037078
9.800000,0.053075
0.000000,0.074344
