x,u
0.000000,0.002901
0.100000,0.004678
0.200000,0.007394
0.300000,0.011448
0.400000,0.017364
0.500000,0.025795
0.600000,0.037527
0.700000,0.053456
0.800000,0.074548
0.900000,0.101763
1.000000,0.135952
1.100000,0.177730
1.200000,0.227321
1.300000,0.284416
1.400000,0.348039
1.500000,0.416478
1.600000,0.487270
1.700000,0.557297
1.800000,0.622972
1.900000,0.680514
2.000000,0.726299
2.100000,0.757227
2.200000,0.771061
2.300000,0.766699
2.400000,0.744310
2.500000,0.705332
2.600000,0.652322
2.700000,0.588678
2.800000,0.518270
2.900000,0.445054
3.000000,0.372704
3.100000,0.304316
3.200000,0.242219
3.300000,0.187900
3.400000,0.142035
3.500000,0.104599
3.600000,0.075030
3.700000,0.052411
3.800000,0.035646
3.900000,0.023600
4.000000,0.015206
4.100000,0.009534
4.200000,0.005815
4.300000,0.003450
4.400000,0.001990
4.500000,0.001116
4.600000,0.000608
4.700000,0.000322
4.800000,0.000166
4.900000,0.000083
5.000000,0.000040
5.100000,0.000019
5.200000,0.000009
5.300000,0.000004
5.400000,0.000002
5.500000,0.000001
5.600000,0.000000
5.700000,0.000000
5.800000,0.000000
5.900000,0.000000
6.000000,0.000000
6.100000,0.000000
6.200000,0.000000
6.300000,0.000000
6.400000,0.000000
6.500000,0.000000
6.600000,0.000000
6.700000,0.000000
6.800000,0.000000
6.900000,0.000000
7.000000,0.000000
7.100000,0.000000
7.200000,0.000000
7.300000,0.000000
7.400000,0.000000
7.500000,0.000000
7.600000,0.000000
7.700000,0.000000
7.800000,0.000000
7.900000,0.000000
8.000000,0.000000
8.100000,0.000000
8.200000,0.000000
8.300000,0.000000
8.400000,0.000000
8.500000,0.000000
8.600000,0.000001
8.700000,0.000001
8.800000,0.000002
8.900000,0.000005
9.000000,0.000009
9.100000,0.000018
9.200000,0.000034
9.300000,0.000063
9.400000,0.000117
9.500000,0.000212
9.600000,0.000377
9.700000,0.000657
9.800000,0.001121
0.000000,0.001876
