x,u
0.000000,0.000002
0.100000,0.000001
0.200000,0.000000
0.300000,0.000000
0.400000,0.000000
0.500000,0.000000
0.600000,0.000000
0.700000,0.000000
0.800000,0.000000
0.900000,0.000000
1.000000,0.000000
1.100000,0.000000
1.200000,0.000000
1.300000,0.000000
1.400000,0.000000
1.500000,0.000000
1.600000,0.000000
1.700000,0.000000
1.800000,0.000000
1.900000,0.000000
2.000000,0.000000
2.100000,0.000000
2.200000,0.000000
2.300000,0.000000
2.400000,0.000000
2.500000,0.000000
2.600000,0.000000
2.700000,0.000000
2.800000,0.000000
2.900000,0.000000
3.000000,0.000000
3.100000,0.000000
3.200000,0.000000
3.300000,0.000000
3.400000,0.000000
3.500000,0.000000
3.600000,0.000000
3.700000,0.000000
3.800000,0.000000
3.900000,0.000000
4.000000,0.000000
4.100000,0.000000
4.200000,0.000000
4.300000,0.000000
4.400000,0.000000
4.500000,0.000001
4.600000,0.000001
4.700000,0.000004
4.800000,0.000009
4.900000,0.000022
5.000000,0.000051
5.100000,0.000115
5.200000,0.000251
5.300000,0.000527
5.400000,0.001073
5.500000,0.002108
5.600000,0.004000
5.700000,0.007331
5.800000,0.012973
5.900000,0.022167
6.000000,0.036567
6.100000,0.058232
6.200000,0.089511
6.300000,0.132794
6.400000,0.190120
6.500000,0.262652
6.600000,0.350103
6.700000,0.450220
6.800000,0.558506
6.900000,0.668282
7.000000,0.771222
7.100000,0.858311
7.200000,0.921114
7.300000,0.953114
7.400000,0.950821
7.500000,0.914398
7.600000,0.847645
7.700000,0.757352
7.800000,0.652149
7.900000,0.541159
8.000000,0.432707
8.100000,0.333364
8.200000,0.247436
8.300000,0.176926
8.400000,0.121863
8.500000,0.080848
8.600000,0.051659
8.700000,0.031789
8.800000,0.018838
8.900000,0.010749
9.000000,0.005906
9.100000,0.003124
9.200000,0.001591
9.300000,0.000780
9.400000,0.000368
9.500000,0.000167
9.600000,0.000073
9.700000,0.000031
9.800000,0.000012
0.000000,0.000005
