-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
-0.131285,-0.103898,-0.065276,-0.056906,-0.048479,-0.041977,-0.036790,-0.032599,-0.029117,-0.026132,-0.023531,-0.021270,-0.019323,-0.017652,-0.016204,-0.014923,-0.013766,-0.012707,-0.011736,-0.010850,-0.010051,-0.009336,-0.008699,-0.008131,-0.007618,-0.007149,-0.006716,-0.006313,-0.005940,-0.005600,-0.005294,-0.005026,-0.004781,-0.004551,-0.004297,-0.004000,-0.003601,-0.003116,-0.002496,-0.001851,-0.001154,-0.000630,-0.000188,-0.000152,-0.000218,-0.000809,-0.001262,-0.002296,-0.002721,-0.003734,-0.003413,-0.005015,-0.005048,-0.007951,-0.008452,-0.018737,-0.018740,0.008627,0.049448,0.052916,0.095346,0.121401,0.295488,0.446275
-0.101099,-0.101165,-0.095797,-0.082619,-0.073353,-0.065754,-0.059394,-0.054074,-0.049628,-0.045832,-0.042474,-0.039426,-0.036647,-0.034139,-0.031899,-0.029900,-0.028100,-0.026453,-0.024925,-0.023499,-0.022168,-0.020932,-0.019792,-0.018744,-0.017780,-0.016891,-0.016068,-0.015304,-0.014599,-0.013955,-0.013368,-0.012837,-0.012332,-0.011826,-0.011251,-0.010567,-0.009696,-0.008661,-0.007438,-0.006212,-0.005018,-0.004212,-0.003728,-0.004055,-0.004756,-0.006434,-0.008035,-0.010599,-0.012102,-0.014374,-0.014723,-0.018166,-0.018497,-0.023992,-0.026426,-0.048612,-0.029854,0.036196,0.094396,0.112196,0.192477,0.261114,0.477123,0.655120
-0.072040,-0.081128,-0.091353,-0.085389,-0.078873,-0.073017,-0.067764,-0.063020,-0.058857,-0.055300,-0.052235,-0.049477,-0.046888,-0.044417,-0.042082,-0.039920,-0.037951,-0.036164,-0.034528,-0.033011,-0.031581,-0.030223,-0.028927,-0.027693,-0.026521,-0.025413,-0.024373,-0.023405,-0.022512,-0.021698,-0.020955,-0.020268,-0.019594,-0.018879,-0.018043,-0.017026,-0.015771,-0.014315,-0.012719,-0.011221,-0.009995,-0.009452,-0.009679,-0.011151,-0.013473,-0.017106,-0.020863,-0.025566,-0.028794,-0.032512,-0.034061,-0.038504,-0.039085,-0.046108,-0.052923,-0.081805,-0.025054,0.075676,0.130440,0.171895,0.273588,0.378654,0.594324,0.754900
-0.049803,-0.061379,-0.077287,-0.076806,-0.073508,-0.070016,-0.066752,-0.063542,-0.060393,-0.057492,-0.054975,-0.052803,-0.050824,-0.048896,-0.046962,-0.045045,-0.043210,-0.041511,-0.039970,-0.038571,-0.037279,-0.036056,-0.034868,-0.033698,-0.032544,-0.031412,-0.030320,-0.029285,-0.028325,-0.027445,-0.026639,-0.025873,-0.025096,-0.024228,-0.023196,-0.021934,-0.020449,-0.018811,-0.017235,-0.016003,-0.015529,-0.016194,-0.018366,-0.022231,-0.027628,-0.034315,-0.041375,-0.048517,-0.053898,-0.058495,-0.061027,-0.064629,-0.065610,-0.071898,-0.087035,-0.109140,-0.002058,0.121353,0.167242,0.231503,0.344117,0.474072,0.666966,0.792431
-0.033819,-0.044534,-0.060630,-0.063680,-0.063083,-0.061605,-0.060165,-0.058708,-0.057029,-0.055168,-0.053342,-0.051725,-0.050329,-0.049043,-0.047736,-0.046349,-0.044903,-0.043470,-0.042119,-0.040889,-0.039779,-0.038756,-0.037776,-0.036801,-0.035809,-0.034798,-0.033785,-0.032793,-0.031850,-0.030963,-0.030131,-0.029308,-0.028448,-0.027460,-0.026310,-0.024951,-0.023504,-0.022101,-0.021159,-0.021015,-0.022350,-0.025445,-0.030926,-0.038458,-0.048118,-0.058560,-0.069403,-0.078633,-0.085923,-0.090147,-0.092840,-0.093645,-0.095115,-0.098257,-0.125342,-0.123403,0.036227,0.167196,0.211187,0.290641,0.408394,0.552992,0.706345,0.788959
-0.022033,-0.030552,-0.044153,-0.048930,-0.050488,-0.050725,-0.050682,-0.050640,-0.050430,-0.049868,-0.048994,-0.048012,-0.047104,-0.046321,-0.045590,-0.044807,-0.043910,-0.042910,-0.041868,-0.040853,-0.039913,-0.039056,-0.038259,-0.037485,-0.036698,-0.035879,-0.035029,-0.034160,-0.033296,-0.032444,-0.031606,-0.030742,-0.029823,-0.028785,-0.027651,-0.026440,-0.025400,-0.024761,-0.025128,-0.026902,-0.030949,-0.037423,-0.047050,-0.058944,-0.073273,-0.087607,-0.102048,-0.112899,-0.121511,-0.124320,-0.126271,-0.123076,-0.124828,-0.123624,-0.164361,-0.123517,0.084017,0.209847,0.262826,0.348927,0.467289,0.618180,0.718924,0.754914
-0.013042,-0.019013,-0.029002,-0.033989,-0.037011,-0.038815,-0.039985,-0.040973,-0.041879,-0.042534,-0.042777,-0.042637,-0.042292,-0.041923,-0.041605,-0.041302,-0.040935,-0.040441,-0.039818,-0.039108,-0.038372,-0.037659,-0.036989,-0.036354,-0.035730,-0.035090,-0.034419,-0.033709,-0.032967,-0.032191,-0.031386,-0.030526,-0.029615,-0.028635,-0.027684,-0.026868,-0.026549,-0.027069,-0.029161,-0.033295,-0.040422,-0.050608,-0.064551,-0.080981,-0.099967,-0.118280,-0.136144,-0.148600,-0.158061,-0.159078,-0.159510,-0.152000,-0.153537,-0.148705,-0.202120,-0.111683,0.137882,0.250684,0.319036,0.405354,0.520515,0.669030,0.707569,0.695569
-0.005992,-0.009479,-0.015610,-0.019772,-0.023403,-0.026480,-0.028872,-0.030778,-0.032476,-0.034024,-0.035273,-0.036085,-0.036479,-0.036604,-0.036633,-0.036656,-0.036668,-0.036607,-0.036417,-0.036079,-0.035618,-0.035085,-0.034530,-0.033981,-0.033449,-0.032922,-0.032384,-0.031814,-0.031201,-0.030532,-0.029806,-0.029013,-0.028187,-0.027365,-0.026711,-0.026420,-0.026941,-0.028718,-0.032565,-0.039040,-0.049129,-0.062921,-0.081031,-0.102019,-0.125675,-0.148266,-0.169656,-0.184101,-0.194181,-0.193570,-0.191868,-0.180428,-0.181356,-0.175286,-0.236670,-0.088439,0.198402,0.293228,0.374916,0.457912,0.567924,0.703061,0.672662,0.613583
-0.000403,-0.001575,-0.003980,-0.006821,-0.010307,-0.014124,-0.017632,-0.020532,-0.022958,-0.025136,-0.027110,-0.028758,-0.029961,-0.030728,-0.031189,-0.031499,-0.031758,-0.031980,-0.032123,-0.032134,-0.031985,-0.031689,-0.031287,-0.030827,-0.030347,-0.029867,-0.029390,-0.028900,-0.028382,-0.027811,-0.027185,-0.026500,-0.025810,-0.025195,-0.024865,-0.025090,-0.026376,-0.029261,-0.034619,-0.043124,-0.055804,-0.072864,-0.094845,-0.120301,-0.148640,-0.175852,-0.201065,-0.218114,-0.228946,-0.227264,-0.223158,-0.208758,-0.209273,-0.204239,-0.263545,-0.050575,0.267364,0.338346,0.425182,0.504743,0.609058,0.716443,0.613394,0.511006
