64.150290,62.937501,59.683427,56.498330,53.695191,51.213937,48.992812,46.984053,45.156765,43.489675,41.964148,40.561735,39.265224,38.060457,36.937067,35.887867,34.907500,33.991142,33.133711,32.329712,31.573514,30.859803,30.183958,29.542248,28.931798,28.350482,27.796695,27.269262,26.767209,26.289809,25.836273,25.405967,24.997892,24.611319,24.244937,23.898357,23.570581,23.262914,22.975669,22.713058,22.476054,22.270381,22.093093,21.946698,21.817429,21.701755,21.572652,21.427370,21.231143,21.004726,20.707114,20.409392,20.049285,19.729956,19.179129,18.636467,17.538113,16.049914,15.837962,19.495809,22.965878,30.870068,38.223994,56.746957
25.898794,14.000152,14.778871,16.600567,18.130685,19.322759,20.244453,20.955689,21.500425,21.910424,22.210071,22.419444,22.555532,22.632512,22.661886,22.652766,22.612305,22.546134,22.458755,22.353798,22.234273,22.102661,21.961139,21.811500,21.655472,21.494365,21.329691,21.162308,20.993731,20.824238,20.655660,20.487307,20.321871,20.156891,19.997060,19.836679,19.684869,19.529905,19.390060,19.241826,19.121198,18.980825,18.889991,18.753498,18.703712,18.552528,18.554351,18.345623,18.417544,18.079973,18.274351,17.704986,18.144920,17.181865,18.067325,16.387026,18.017105,15.088547,18.095923,13.959387,20.877114,15.262718,34.234784,10.829414
-10.981035,-0.021523,3.026721,4.602642,5.766760,6.745381,7.601046,8.363658,9.052088,9.676751,10.242210,10.750971,11.206282,11.612964,11.976773,12.303295,12.597119,12.861570,13.098906,13.310755,13.498556,13.663847,13.808393,13.934116,14.043037,14.137069,14.218080,14.287622,14.347261,14.398051,14.441318,14.477498,14.507898,14.532193,14.552263,14.566821,14.579483,14.587257,14.597209,14.602105,14.614942,14.618198,14.636083,14.629294,14.647217,14.607480,14.618703,14.510461,14.527168,14.307148,14.393251,13.997196,14.299811,13.561532,14.290719,12.816714,14.346064,11.463359,15.337899,11.017202,19.016713,10.486672,29.768082,-39.144392
-4.434367,-1.619199,0.015477,1.027376,1.743188,2.325225,2.838405,3.310096,3.754978,4.181440,4.592602,4.987720,5.364584,5.721633,6.058875,6.377624,6.679647,6.966377,7.238567,7.496387,7.739777,7.968788,8.183784,8.385448,8.574717,8.752633,8.920280,9.078661,9.228712,9.371149,9.506605,9.635396,9.757918,9.874236,9.984948,10.090203,10.191313,10.288352,10.383134,10.473989,10.561983,10.640650,10.709865,10.755906,10.782029,10.766589,10.729777,10.636985,10.553503,10.397326,10.339301,10.134352,10.214900,9.845338,10.180427,9.318397,10.140611,8.410733,11.783335,9.366216,16.375728,10.282812,24.785136,-41.400794
-4.021344,-1.955219,-0.710061,0.021585,0.489128,0.834930,1.126367,1.392763,1.647512,1.897784,2.147319,2.396975,2.645439,2.890472,3.130123,3.363379,3.590150,3.810876,4.026098,4.236202,4.441352,4.641510,4.836498,5.026071,5.210010,5.388194,5.560660,5.727555,5.889104,6.045462,6.196755,6.342943,6.484069,6.620065,6.751203,6.877527,6.999466,7.116410,7.227759,7.330285,7.420795,7.492042,7.539293,7.553766,7.535817,7.481694,7.405887,7.312602,7.232379,7.160933,7.146887,7.127597,7.220778,7.157620,7.399693,7.058274,7.624346,6.888693,9.284094,8.445819,13.942521,10.931701,19.133308,-46.650563
-3.201621,-1.801456,-0.861585,-0.287857,0.064403,0.301080,0.482902,0.640646,0.788859,0.934517,1.081236,1.230727,1.383196,1.537733,1.692908,1.847432,2.000618,2.152534,2.303856,2.455515,2.608248,2.762241,2.917007,3.071544,3.224682,3.375383,3.522916,3.666817,3.806817,3.942692,4.074283,4.201404,4.324019,4.442030,4.555513,4.664104,4.767333,4.863415,4.950242,5.023604,5.080200,5.115116,5.128646,5.120934,5.103543,5.085447,5.089766,5.125791,5.212821,5.344844,5.525034,5.726410,5.959009,6.147400,6.429375,6.492449,6.991919,6.624132,7.997584,8.008379,12.210378,11.452831,13.219838,-49.048703
-2.531816,-1.561933,-0.845806,-0.383092,-0.096333,0.087263,0.216456,0.319583,0.411536,0.499539,0.586972,0.675423,0.765557,0.857438,0.950752,1.045108,1.140412,1.237146,1.336370,1.439333,1.546843,1.658758,1.773938,1.890665,2.007227,2.122275,2.234880,2.344390,2.450323,2.552309,2.650165,2.743848,2.833530,2.919335,3.001376,3.079240,3.152267,3.218884,3.277817,3.327449,3.368892,3.404708,3.444166,3.498182,3.585825,3.720830,3.920437,4.184449,4.510211,4.877540,5.260845,5.642652,5.992183,6.320726,6.615259,6.878795,7.215562,6.882902,7.497423,7.879147,11.178315,11.537656,7.209067,-49.617556
-2.018502,-1.325419,-0.776825,-0.401764,-0.161928,-0.009429,0.092379,0.167210,0.228842,0.284425,0.337174,0.388289,0.438162,0.487032,0.535311,0.583728,0.633425,0.685956,0.743073,0.806156,0.875520,0.950093,1.027800,1.106435,1.184355,1.260578,1.334486,1.405533,1.473250,1.537373,1.598017,1.655616,1.710859,1.764384,1.816747,1.868117,1.918696,1.968641,2.019381,2.073696,2.138116,2.221953,2.340003,2.507704,2.743379,3.057556,3.457218,3.931592,4.462521,5.016011,5.553141,6.048397,6.465547,6.828661,7.102189,7.353796,7.508064,7.183700,7.380373,7.946984,10.681317,10.972944,1.142442,-48.550551
-1.614646,-1.113370,-0.692449,-0.388880,-0.187180,-0.057063,0.028074,0.087005,0.131496,0.168048,0.199580,0.226872,0.249768,0.268121,0.282454,0.294278,0.306040,0.320714,0.341037,0.368539,0.402805,0.441589,0.481949,0.521627,0.559654,0.595892,0.630274,0.662493,0.692265,0.719694,0.745449,0.770601,0.796402,0.823981,0.854335,0.888294,0.927051,0.972441,1.028109,1.099772,1.196798,1.331380,1.519880,1.779132,2.127350,2.575442,3.128565,3.771100,4.475558,5.189524,5.860960,6.442165,6.901012,7.249824,7.476341,7.623809,7.654719,7.376383,7.419970,8.165790,10.487141,9.500314,-4.922424,-45.834750
-1.295688,-0.930235,-0.607170,-0.362272,-0.192896,-0.081014,-0.007832,0.041087,0.075290,0.100250,0.118358,0.129913,0.134128,0.130171,0.118150,0.099789,0.078504,0.058694,0.044326,0.037342,0.036778,0.039426,0.041831,0.042161,0.040512,0.037755,0.034382,0.030348,0.025669,0.020935,0.017351,0.016397,0.019481,0.027687,0.041867,0.062826,0.091910,0.131438,0.185663,0.261157,0.368064,0.519940,0.735133,1.034662,1.442573,1.977464,2.649926,3.443671,4.320819,5.205417,6.022302,6.694483,7.190145,7.512931,7.677607,7.722769,7.685245,7.468701,7.548823,8.528211,10.251482,6.816412,-10.788015,-41.434640
-1.044301,-0.775106,-0.526763,-0.329943,-0.188312,-0.092114,-0.028536,0.013288,0.040888,0.058612,0.068167,0.069275,0.060466,0.040084,0.007450,-0.036074,-0.086672,-0.138805,-0.187150,-0.228918,-0.265054,-0.299151,-0.334650,-0.372576,-0.411626,-0.449979,-0.486707,-0.521659,-0.554558,-0.584476,-0.610013,-0.629817,-0.642990,-0.649225,-0.648569,-0.641057,-0.626075,-0.601834,-0.564516,-0.507668,-0.420903,-0.289192,-0.091060,0.200840,0.619771,1.196881,1.954182,2.881706,3.933960,5.010915,6.003059,6.796045,7.347800,7.657968,7.768045,7.738771,7.659486,7.521052,7.806566,8.958196,9.423191,2.669144,-15.977113,-35.388163
-0.845446,-0.644733,-0.453289,-0.295718,-0.178017,-0.095640,-0.040279,-0.003983,0.019072,0.032210,0.036437,0.030850,0.013251,-0.018934,-0.067397,-0.131608,-0.207968,-0.290290,-0.371946,-0.448837,-0.521102,-0.591911,-0.664090,-0.737575,-0.809843,-0.878259,-0.941606,-0.999697,-1.052241,-1.098371,-1.137011,-1.167520,-1.190075,-1.205661,-1.215701,-1.221517,-1.223672,-1.221365,-1.211654,-1.188714,-1.142508,-1.057465,-0.910204,-0.668374,-0.289656,0.272445,1.058742,2.077765,3.288074,4.572585,5.779966,6.746381,7.401108,7.735906,7.815265,7.734221,7.629091,7.629464,8.233041,9.112132,7.249454,-2.827119,-19.570127,-27.991624
-0.685799,-0.534981,-0.387157,-0.261550,-0.164484,-0.094440,-0.046363,-0.014665,0.005045,0.015237,0.016322,0.006819,-0.016203,-0.056286,-0.116303,-0.196898,-0.295237,-0.405042,-0.518614,-0.630207,-0.738354,-0.844922,-0.951518,-1.056745,-1.156858,-1.248477,-1.330200,-1.402021,-1.464036,-1.515964,-1.557587,-1.589409,-1.612972,-1.630732,-1.645573,-1.660193,-1.676423,-1.694631,-1.713058,-1.727135,-1.728336,-1.702624,-1.627798,-1.470511,-1.182969,-0.704336,0.030328,1.061954,2.373785,3.851139,5.305580,6.512555,7.346087,7.770843,7.863276,7.761995,7.671906,7.896617,8.619681,8.208459,3.140974,-8.699514,-20.380642,-19.986410
