64.168368,62.898359,59.614108,56.429970,53.646966,51.192386,48.999971,47.020413,45.221043,43.578502,42.072827,40.685763,39.401691,38.208522,37.097331,36.061084,35.093410,34.188009,33.338750,32.540091,31.787453,31.077295,30.406892,29.773907,29.175946,28.610191,28.073259,27.561262,27.070171,26.596354,26.137347,25.692597,25.264106,24.856659,24.477414,24.134780,23.836421,23.587340,23.387669,23.232132,23.108606,23.000684,22.885620,22.744366,22.550894,22.296767,21.956645,21.554340,21.062703,20.557377,19.924478,19.321366,18.546138,17.868756,16.778661,15.537263,14.093161,15.521669,17.095742,20.687090,23.935256,31.684790,38.830348,56.904846
25.857980,13.882853,14.645904,16.489037,18.055901,19.289706,20.251229,20.996687,21.569366,22.002219,22.321381,22.548324,22.700670,22.792528,22.834944,22.836561,22.804314,22.743958,22.660434,22.558014,22.440423,22.310799,22.171829,22.025577,21.873769,21.717401,21.557389,21.393744,21.227051,21.056698,20.884006,20.708286,20.533148,20.357792,20.189620,20.025778,19.878627,19.738243,19.624245,19.511184,19.432892,19.334890,19.281981,19.167594,19.122797,18.945622,18.900506,18.607682,18.587172,18.123698,18.197740,17.471289,17.763796,16.623832,17.316106,15.460348,16.843144,14.191798,17.388371,13.532886,20.565191,15.265394,34.501214,11.125422
-11.060758,-0.064733,3.041048,4.650649,5.843865,6.854469,7.744405,8.539922,9.256361,9.902309,10.482492,11.000955,11.462829,11.874231,12.241234,12.568985,12.861471,13.121822,13.352787,13.557058,13.737356,13.896285,14.036132,14.158658,14.265056,14.355952,14.431703,14.492528,14.539130,14.572651,14.595560,14.610825,14.623146,14.636408,14.656025,14.683425,14.721993,14.766534,14.817916,14.861748,14.900724,14.909072,14.902048,14.837069,14.762469,14.599336,14.469746,14.206113,14.086845,13.719359,13.697636,13.156916,13.376856,12.483850,13.107468,11.440382,13.176167,11.083338,14.790715,10.709913,18.330900,10.478874,29.434202,-38.333733
-4.488169,-1.580249,0.064049,1.062670,1.776055,2.374230,2.916968,3.424169,3.904250,4.361039,4.794892,5.204295,5.588073,5.946763,6.282507,6.598037,6.895643,7.176719,7.441895,7.691460,7.925713,8.145105,8.350144,8.541225,8.718513,8.881997,9.031725,9.168205,9.292821,9.408176,9.518152,9.627628,9.741760,9.864883,9.999253,10.143755,10.293282,10.438338,10.566132,10.661141,10.708487,10.694662,10.614172,10.465419,10.261747,10.012303,9.754698,9.485565,9.275981,9.031519,8.925123,8.670883,8.735693,8.307934,8.572435,7.675250,9.141470,8.306406,11.416536,9.298386,15.727836,10.377438,24.038250,-40.059642
-3.964142,-1.860148,-0.677773,-0.029007,0.384812,0.715899,1.020725,1.314872,1.601882,1.882929,2.158102,2.426206,2.685459,2.934692,3.174050,3.404756,3.628316,3.845750,4.057274,4.262412,4.460347,4.650258,4.831520,5.003772,5.166945,5.321336,5.467775,5.607839,5.744003,5.879597,6.018442,6.164127,6.318973,6.482848,6.652058,6.818696,6.970609,7.092470,7.167486,7.180913,7.123021,6.994434,6.805597,6.579500,6.341801,6.124840,5.949473,5.834657,5.780306,5.766987,5.817546,5.847243,5.991668,5.934396,6.182634,5.927551,6.901917,6.708790,8.902514,8.448296,13.445185,11.087894,18.112282,-44.785248
-2.970309,-1.644113,-0.849135,-0.425745,-0.181376,0.001345,0.170442,0.338679,0.507131,0.675130,0.842446,1.008808,1.173460,1.335456,1.494257,1.650039,1.803495,1.955338,2.105857,2.254748,2.401233,2.544358,2.683310,2.817666,2.947566,3.073780,3.197736,3.321419,3.447183,3.577302,3.713410,3.855651,4.001944,4.147155,4.282978,4.398030,4.479503,4.514969,4.496379,4.422757,4.304400,4.161698,4.023698,3.919757,3.874557,3.902257,4.002734,4.167473,4.374783,4.607232,4.851356,5.078756,5.329368,5.493271,5.809137,5.764720,6.182244,6.111408,7.491670,7.967625,11.869414,11.568689,12.060769,-46.706867
-2.093400,-1.325834,-0.840207,-0.588997,-0.458387,-0.367042,-0.279597,-0.187426,-0.091310,0.006773,0.105900,0.205961,0.306925,0.408482,0.510181,0.611743,0.713225,0.814912,0.917053,1.019632,1.122304,1.224511,1.325727,1.425705,1.524662,1.623328,1.722865,1.824604,1.929688,2.038545,2.150406,2.262726,2.370995,2.468594,2.547656,2.600056,2.620106,2.606495,2.566047,2.513543,2.472903,2.470251,2.531361,2.671513,2.896306,3.197134,3.554851,3.946347,4.341426,4.725068,5.071214,5.385181,5.659078,5.906892,6.165324,6.111030,6.158712,6.039749,6.847965,7.752345,10.957386,11.508493,6.090128,-46.936492
-1.364439,-0.996808,-0.761541,-0.653861,-0.612033,-0.585544,-0.552697,-0.510196,-0.460911,-0.407854,-0.352646,-0.295737,-0.237048,-0.176503,-0.114243,-0.050544,0.014362,0.080397,0.147599,0.215998,0.285516,0.355951,0.427068,0.498740,0.571063,0.644385,0.719210,0.795957,0.874655,0.954558,1.033902,1.109697,1.178010,1.234382,1.275178,1.298849,1.308290,1.311709,1.324187,1.365092,1.457010,1.619114,1.866333,2.202917,2.624609,3.114367,3.645199,4.185563,4.697853,5.163272,5.552548,5.881905,6.133195,6.358366,6.506212,6.422123,6.310957,6.146153,6.631204,7.739215,10.511684,10.752373,0.292412,-45.783964
-0.751930,-0.683493,-0.651912,-0.667375,-0.700971,-0.726099,-0.733617,-0.726060,-0.708862,-0.686152,-0.660152,-0.631751,-0.601112,-0.568149,-0.532830,-0.495292,-0.455800,-0.414636,-0.372022,-0.328111,-0.283024,-0.236887,-0.189826,-0.141938,-0.093245,-0.043697,0.006769,0.058073,0.109829,0.161149,0.210600,0.256268,0.296225,0.329127,0.355392,0.378102,0.404330,0.445034,0.515353,0.632316,0.814540,1.078348,1.437981,1.898905,2.457394,3.091443,3.765160,4.430510,5.038403,5.558201,5.963774,6.271679,6.477603,6.625255,6.681988,6.593568,6.440572,6.270923,6.638978,7.898783,10.286975,9.162824,-5.262017,-43.333847
-0.239605,-0.395294,-0.528224,-0.649710,-0.749865,-0.819254,-0.859152,-0.877718,-0.883332,-0.881550,-0.875250,-0.865702,-0.853386,-0.838427,-0.820857,-0.800784,-0.778461,-0.754264,-0.728621,-0.701944,-0.674591,-0.646847,-0.618928,-0.590975,-0.563057,-0.535195,-0.507402,-0.479774,-0.452563,-0.426246,-0.401476,-0.378930,-0.358888,-0.340762,-0.322303,-0.299107,-0.263869,-0.206459,-0.113325,0.031805,0.248807,0.558529,0.981901,1.530635,2.203427,2.971875,3.786910,4.577614,5.278701,5.843789,6.252378,6.522586,6.670436,6.734960,6.738042,6.660731,6.507944,6.377116,6.794072,8.206420,9.981867,6.591959,-10.436475,-39.599980
